application_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,credit_score,existing_debt,assets_owned,DTI,LTV,CWI,currency_code,session_user_name,session_user_email,session_flagged,created_at
APP_0145,57,124402.0,3,36455.0,24,52297.0,real_estate,509,18128.0,180388.0,0.14572112988537045,0.6970763141289043,0.25878130409691863,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0146,23,70524.0,3,50844.0,72,121317.0,deposit,365,22197.0,84661.0,0.31474391696443316,0.41910037340191053,0.3980650027594302,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0147,39,91524.0,29,55478.0,72,139993.0,deposit,386,8823.0,104914.0,0.09640094401468362,0.39629124313358244,0.5455106627945638,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0148,47,64304.0,4,78019.0,60,171091.0,car,804,46796.0,228175.0,0.7277307788006854,0.456008790643573,0.1481120629107477,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0149,43,64127.0,28,70469.0,60,102845.0,deposit,300,42365.0,68425.0,0.6606421632073751,0.685196168992166,0.1068311471048496,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0150,50,44701.0,8,85941.0,48,8910.0,land,476,42699.0,156211.0,0.9552135298986387,9.645454545453463,0.0,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0151,56,145162.0,2,40137.0,12,61888.0,deposit,803,16406.0,166249.0,0.11301855857593508,0.648542528438459,0.3117362547249129,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0152,38,43472.0,9,52955.0,36,171846.0,deposit,634,16110.0,227577.0,0.3705833640044081,0.3081538121341183,0.43545950019291757,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0153,57,35782.0,18,45932.0,36,110384.0,land,339,42830.0,217162.0,1.1969705438488292,0.41611103058413884,0.0,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0154,34,142015.0,12,91407.0,72,126870.0,car,555,27227.0,144757.0,0.19171918459317544,0.720477654291789,0.22593254951346112,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0155,64,94376.0,23,33973.0,24,95902.0,land,834,35232.0,99657.0,0.37331524963973495,0.35424704385726724,0.40468353011471164,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0156,43,79738.0,18,60776.0,36,39246.0,car,520,24491.0,116692.0,0.307143394617368,1.548590939203956,0.0,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0157,53,117186.0,12,16415.0,36,180167.0,car,590,22138.0,129361.0,0.18891335142422994,0.09110991469025909,0.7371886132176235,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0158,59,72914.0,19,85776.0,12,156403.0,land,592,31610.0,73564.0,0.4335244260361462,0.5484293779531049,0.25580372730922946,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0159,55,40990.0,29,41500.0,12,199075.0,land,663,40649.0,191368.0,0.9916808977799222,0.2084641466783865,0.00658486767463902,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0160,58,116210.0,12,37356.0,36,172254.0,land,402,16705.0,70430.0,0.14374838654160446,0.2168657912152971,0.6705599298263658,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0161,44,46999.0,4,60377.0,12,63897.0,car,761,40457.0,198116.0,0.8608055490542169,0.9449113416905185,0.00766803554672813,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0162,22,94124.0,12,52387.0,12,56818.0,car,843,12210.0,227932.0,0.12972249373167172,0.9220141504452652,0.06786933067471158,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0163,42,143633.0,25,85557.0,36,55707.0,real_estate,378,20141.0,288933.0,0.14022543565893536,1.53583930206255,0.0,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0164,28,142017.0,6,55484.0,24,184408.0,land,750,45633.0,44484.0,0.3213206869600096,0.3008763177302487,0.4744807804128233,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0165,60,70097.0,28,54114.0,48,114931.0,land,749,47722.0,230322.0,0.6807994636004296,0.4708390251542189,0.16890846701249287,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0166,31,122537.0,17,14973.0,12,95255.0,deposit,707,46193.0,34934.0,0.37697185339937833,0.15718859902367163,0.5250952250841552,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0167,31,101584.0,18,7084.0,24,193906.0,land,503,15802.0,107801.0,0.15555599306977322,0.03653316555444372,0.813593794223587,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0168,31,84921.0,9,42862.0,36,123857.0,car,557,42166.0,61124.0,0.4965320709836142,0.34606037607886236,0.3292376281573294,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0169,49,42491.0,27,99829.0,72,182610.0,real_estate,761,46804.0,57062.0,1.1015038478736414,0.5466787141996575,0.0,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0170,46,72044.0,1,92147.0,48,197052.0,real_estate,384,48910.0,60850.0,0.67889067791904,0.46762783427724425,0.1709496652300066,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0171,62,106489.0,8,64753.0,72,23253.0,car,755,1045.0,22742.0,0.009813220144803595,2.7847159506299066,0.0,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0172,39,148328.0,12,64929.0,36,77414.0,car,806,37249.0,248701.0,0.2511258831778205,0.8387242617614277,0.12077522603825586,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0173,33,25611.0,14,42192.0,36,148954.0,car,675,49837.0,27727.0,1.9459216742805066,0.28325523315922846,0.0,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0174,23,114720.0,14,21863.0,36,164126.0,car,487,38233.0,125566.0,0.3332723152022286,0.1332086323921857,0.577913801727852,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0175,21,130792.0,4,5811.0,72,36509.0,deposit,607,11658.0,212757.0,0.08913389198116024,0.15916623298364352,0.7658869808530084,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0176,37,143899.0,6,37191.0,72,69132.0,real_estate,327,38129.0,297212.0,0.2649705696356454,0.5379708383961039,0.33960503146543203,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0177,61,77975.0,2,35064.0,72,113249.0,car,812,5262.0,257574.0,0.06748316768194848,0.30961862797905226,0.6437922501283645,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0178,44,39809.0,17,23202.0,60,161448.0,real_estate,488,24030.0,49791.0,0.6036323444447085,0.1437119072394818,0.3394049038073986,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0179,60,58870.0,10,29620.0,48,29689.0,car,331,31311.0,296444.0,0.5318668252080766,0.9976759069015124,0.0010879850807069885,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0180,25,131316.0,16,7358.0,48,123340.0,land,736,22822.0,199526.0,0.17379451095068255,0.05965623479811853,0.776917180403097,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0181,25,134741.0,17,62756.0,72,64917.0,real_estate,661,34991.0,62074.0,0.25969081422877777,0.9667113390945212,0.02464390145034931,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0182,57,104634.0,21,93108.0,24,49540.0,car,642,12011.0,140131.0,0.1147906034367403,1.8794509487282625,0.0,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0183,25,40342.0,16,70625.0,36,106956.0,real_estate,329,30311.0,276185.0,0.7513509493827587,0.6603182617150916,0.0844615417365567,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0184,23,40240.0,19,47579.0,72,87493.0,deposit,712,32240.0,123946.0,0.8011928429423261,0.5438035042803362,0.09069512837369968,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0185,38,84771.0,17,44925.0,36,130056.0,land,650,31689.0,63254.0,0.37381887673850284,0.34542812326997335,0.40988055302619425,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0186,61,98532.0,19,34215.0,24,68986.0,real_estate,736,14466.0,263774.0,0.14681524783826425,0.4959701968515279,0.43003054268135765,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0187,51,29047.0,18,18528.0,48,166068.0,real_estate,755,15269.0,286362.0,0.5256653010637751,0.11156875496784384,0.42141376713786327,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0188,25,110762.0,9,61855.0,24,22996.0,real_estate,416,12890.0,292922.0,0.11637565229952405,2.6898156201077277,0.0,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0189,57,93063.0,7,58819.0,72,173480.0,car,415,23088.0,287155.0,0.2480900035459823,0.3390534931980612,0.49697228558574114,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0190,58,26537.0,23,5694.0,72,13728.0,deposit,808,29298.0,263129.0,1.104043411086366,0.41477272727269704,0.0,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0191,56,36959.0,10,44474.0,24,149291.0,land,592,18126.0,141801.0,0.4904353472766988,0.297901414016918,0.35776462214398996,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0192,60,81789.0,16,31412.0,48,74523.0,deposit,540,20499.0,65767.0,0.25063272567215333,0.42150745407457535,0.4335033823591121,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0193,31,115323.0,5,21176.0,72,81600.0,car,457,14320.0,188975.0,0.12417297503533445,0.2595098039215654,0.6485413254468773,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0194,64,128174.0,12,71788.0,60,11654.0,car,651,10942.0,74031.0,0.0853683274298993,6.159945083232696,0.0,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0195,35,78912.0,15,54953.0,24,142803.0,car,714,32871.0,147215.0,0.41655261557177087,0.3848168455844739,0.3589270023880461,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0196,56,61919.0,18,65208.0,48,39773.0,real_estate,301,40802.0,200261.0,0.658957670505004,1.6395041862569675,0.0,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0197,46,146038.0,15,72780.0,48,134558.0,deposit,603,14535.0,284508.0,0.09952888974102564,0.5408819988406447,0.41342249624384575,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0198,55,82318.0,10,98271.0,48,147235.0,real_estate,846,43028.0,93834.0,0.5227046332515304,0.6674432030427503,0.15872781836840685,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0199,48,64423.0,28,81262.0,12,170285.0,car,454,28548.0,83055.0,0.4431336634431734,0.4772117332706905,0.29112318688844374,USD,zcccc,zczcc,False,2025-10-24 17:16:40
APP_0200,49,80289.0,15,63933.0,24,143953.0,land,454,8384.0,223070.0,0.10442277273349893,0.44412412384597444,0.49782977587035915,USD,zcccc,zczcc,False,2025-10-24 17:16:40
