application_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,monthly_income,monthly_bills,DTI,LTV,CCR,ITI,CWI,monthly_ndi,ndi_ratio,session_user_email,created_at
APP_0120,26,88291,17,16006,36,198420,land,0,689,43358,92374,4260,4250,0.4910806310948965,0.08066727144441044,12.396601274521279,0.005035746691041621,1.4035986960909523,10,0.0023474178403750357,dzoan nguyen,2025-10-22 14:47:13
APP_0121,40,140937,4,10314,12,58877,car,0,597,31180,159805,8207,1143,0.22123360082873753,0.1751787625048801,5.708454527825702,0.006098469528430213,1.9270291952521776,7064,0.860728646277463,dzoan nguyen,2025-10-22 14:47:13
APP_0122,50,111782,27,11845,24,8769,land,1,756,49941,238459,7615,665,0.44677139432108526,1.350781160907589,0.7403123680877383,0.004415215926053372,0.0,6950,0.9126723571896371,dzoan nguyen,2025-10-22 14:47:13
APP_0123,49,120773,25,87509,48,185439,deposit,0,369,23575,184186,9383,3437,0.19520091411159618,0.47190181137732373,2.119084894125151,0.015095295857755214,0.9006384998234565,5946,0.6336992433123059,dzoan nguyen,2025-10-22 14:47:13
APP_0124,41,97639,3,84989,72,11183,car,1,836,30675,121007,11931,2004,0.31416749454623344,7.599839041401449,0.1315817341067652,0.012089459926477853,0.0,9927,0.8320341966305563,dzoan nguyen,2025-10-22 14:47:13
APP_0125,58,77129,23,83079,72,114244,car,0,640,22053,186917,1592,2946,0.2859235825694578,0.7272066804383536,1.3751248811372143,0.014960326206536565,0.26786783121153485,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0126,45,49971,3,10278,24,198672,house,1,763,44488,294193,11897,1182,0.8902763602889499,0.05173351050978472,19.329830706361225,0.008569970582580851,0.3121417519286601,10715,0.9006472219886609,dzoan nguyen,2025-10-22 14:47:13
APP_0127,24,133039,21,12376,60,118939,car,0,499,41619,149215,2648,1575,0.31283307902193863,0.10405333826583286,9.610455720749062,0.0015504225577704835,1.8469947267133207,1073,0.40521148036238475,dzoan nguyen,2025-10-22 14:47:13
APP_0128,54,125515,2,31658,12,120250,house,0,818,45430,266223,7031,2870,0.36194877106321666,0.26326819126818907,3.7984079853432373,0.021018736138683013,1.4102179078744534,4161,0.591807708718448,dzoan nguyen,2025-10-22 14:47:13
APP_0129,46,28137,14,58703,60,82529,house,0,644,25214,236187,5079,4264,0.8961154351920639,0.7113014819033223,1.4058736350782515,0.03477212685492385,0.04216400594712223,815,0.1604646583972907,dzoan nguyen,2025-10-22 14:47:13
APP_0130,48,114425,19,36742,36,32366,deposit,0,369,39572,97382,8209,2720,0.3458335154030994,1.1352036087251705,0.8808992433726831,0.008919476609855818,0.0,5489,0.6686563527834488,dzoan nguyen,2025-10-22 14:47:13
APP_0131,45,35548,21,51318,36,117956,house,1,807,17939,82355,9078,3433,0.5046416113423962,0.4350605310454709,2.2985307299582547,0.040100708899526355,0.6432380900145168,5645,0.6218330028639985,dzoan nguyen,2025-10-22 14:47:13
APP_0132,45,117373,12,21434,60,180282,car,0,737,23046,233356,10529,3322,0.19634839358284958,0.11889151440520897,8.411029205934105,0.0030435733373721076,2.1243127496281096,7207,0.6844904549339268,dzoan nguyen,2025-10-22 14:47:13
APP_0133,24,128244,27,74423,36,25491,deposit,0,465,38010,70169,5720,1905,0.29638813511743006,2.9195794594169344,0.34251508270292325,0.01612009571986303,0.0,3815,0.6669580419579253,dzoan nguyen,2025-10-22 14:47:13
APP_0134,45,41382,23,34819,60,177033,deposit,0,600,4057,107688,11295,1965,0.09803779421004065,0.19668084481424258,5.084379218242768,0.014023407922695396,2.1736905514940172,9330,0.8260292164673904,dzoan nguyen,2025-10-22 14:47:13
APP_0135,55,79229,6,11321,48,87688,house,0,513,35524,78265,4885,2784,0.4483711772204565,0.1291054648298498,7.745605511879892,0.0029768666354712298,1.4412315816031431,2101,0.4300921187307205,dzoan nguyen,2025-10-22 14:47:13
APP_0136,34,40469,20,75555,72,110950,house,1,598,790,185845,3640,579,0.01952111492747487,0.6809824245155414,1.4684666799020385,0.02593034174270181,0.4593216880040002,3061,0.8409340659338349,dzoan nguyen,2025-10-22 14:47:13
APP_0137,47,95910,21,90764,48,39757,car,0,830,29032,95300,5480,4238,0.3027004483369794,2.282969036899105,0.4380260896390591,0.019715531921877312,0.0,1242,0.22664233576638199,dzoan nguyen,2025-10-22 14:47:13
APP_0138,22,140945,10,6394,24,127384,land,2,794,23860,200959,7049,3840,0.16928589165986613,0.05019468693085434,19.92242727556773,0.001890217224133982,2.367050021228871,3209,0.4552418782805426,dzoan nguyen,2025-10-22 14:47:13
APP_0139,36,35108,22,46483,60,43011,deposit,0,418,23433,281104,8515,2114,0.6674547111769208,1.0807235358396439,0.9253060258588963,0.02206667046410313,0.0,6401,0.7517322372283322,dzoan nguyen,2025-10-22 14:47:13
APP_0140,40,74697,26,83581,36,60451,house,0,834,24715,250582,10244,2492,0.33087004832857636,1.3826239433590615,0.7232624639571108,0.031081495165534382,0.0,7752,0.7567356501365915,dzoan nguyen,2025-10-22 14:47:13
APP_0141,64,146640,24,72085,48,146549,house,0,540,24596,284906,3860,2240,0.16773049645389956,0.49188326088884615,2.033002705139737,0.01024120862862818,0.859736648568445,1620,0.4196891191708757,dzoan nguyen,2025-10-22 14:47:13
APP_0142,30,62618,22,86372,12,17699,car,0,687,20368,17090,4683,4047,0.3252738829090625,4.880049720322906,0.20491594498216775,0.11494564927124383,0.0,636,0.1358103779628153,dzoan nguyen,2025-10-22 14:47:13
APP_0143,33,41527,19,44444,12,93858,deposit,1,720,22567,142082,11356,4654,0.5434295759385329,0.4735238338767023,2.1118261182611353,0.08918695466462635,0.5076269222971166,6702,0.5901725959844496,dzoan nguyen,2025-10-22 14:47:13
APP_0144,38,86073,8,40364,48,122156,house,2,565,28408,73845,6117,1008,0.33004542655652375,0.3304299420413215,3.026360122881701,0.009769807798602788,1.3457445677106903,5109,0.8352133398723499,dzoan nguyen,2025-10-22 14:47:13
APP_0145,64,88546,23,72371,24,33349,car,1,551,38173,276181,4036,2714,0.43110925394709604,2.1701100482772446,0.4608061239999383,0.034055274469853576,0.0,1322,0.3275520317144877,dzoan nguyen,2025-10-22 14:47:13
APP_0146,58,107858,10,19593,72,64592,house,0,551,27608,216456,11849,477,0.2559661777522274,0.30333477830071365,3.29668759250736,0.002522993194721003,1.555027463184036,11372,0.9597434382647514,dzoan nguyen,2025-10-22 14:47:13
APP_0147,22,64217,15,27745,72,73952,house,0,774,32126,102864,6214,2932,0.5002725135088761,0.37517578970142285,2.6654171922868026,0.0060007042094284094,0.8322547474606133,3282,0.528162214354598,dzoan nguyen,2025-10-22 14:47:13
APP_0148,31,144452,9,62079,60,135415,deposit,0,512,41830,173421,11842,1790,0.2895771605792908,0.4584351807406827,2.1813334622013536,0.0071625868799514636,0.8392462725197993,10052,0.8488431008274911,dzoan nguyen,2025-10-22 14:47:13
APP_0149,57,90127,9,68503,60,195528,house,0,453,49475,185575,11152,2280,0.5489475961698431,0.3503487991489692,2.8542983518969556,0.012667864975508175,0.8363857290414288,8872,0.7955523672883074,dzoan nguyen,2025-10-22 14:47:13
APP_0150,23,60805,4,16368,48,168559,car,1,498,5432,153725,11014,2956,0.08933475865471444,0.09710546455543699,10.298081622677767,0.00560809143973177,2.466704010089887,8058,0.7316143090611283,dzoan nguyen,2025-10-22 14:47:13
APP_0151,58,145035,28,53289,12,44435,deposit,0,407,35646,147562,7609,2212,0.24577515772054853,1.1992573421851875,0.8338493873031801,0.03061847140090259,0.0,5397,0.7092916283347733,dzoan nguyen,2025-10-22 14:47:13
APP_0152,33,140601,4,39667,36,11486,land,0,515,11258,26010,9883,2606,0.08007055426348263,3.4535086191882765,0.28956059192779166,0.007836794269461071,0.0,7277,0.736314884144416,dzoan nguyen,2025-10-22 14:47:13
APP_0153,61,87395,2,52665,36,17967,house,1,362,9839,141213,11585,4682,0.11258081125922406,2.931207213224081,0.3411563657077691,0.016739134580079106,0.0,6903,0.5958567112645148,dzoan nguyen,2025-10-22 14:47:13
APP_0154,33,28107,28,96050,72,122377,car,1,349,39650,111000,4325,4937,1.4106806133702845,0.7848697059087836,1.2740968245705229,0.04746247474861074,0.0,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0155,40,99617,16,12277,24,38002,deposit,0,698,3434,247292,1896,432,0.034472027866729225,0.32306194410819633,3.09538160788441,0.005135084038320239,1.9608078850951558,1464,0.77215189873377,dzoan nguyen,2025-10-22 14:47:13
APP_0156,50,94399,13,99569,36,52405,car,0,342,42391,260879,4868,2515,0.44906196040211815,1.899990458925639,0.5263184324438276,0.02929909803577049,0.0,2353,0.48336072308946515,dzoan nguyen,2025-10-22 14:47:13
APP_0157,26,43526,22,47709,36,170699,land,0,612,38527,227620,8187,5142,0.8851491062812828,0.2794919712476331,3.5779203085370983,0.030447318843062933,0.24825297310116146,3045,0.37193111029676656,dzoan nguyen,2025-10-22 14:47:13
APP_0158,45,104246,11,78349,12,175786,land,0,728,49741,18958,7246,3370,0.4771502024058431,0.44570671156974706,2.243627870170618,0.06263149984449456,0.6502305802011695,3876,0.5349158156223385,dzoan nguyen,2025-10-22 14:47:13
APP_0159,43,130099,3,45324,12,169093,land,0,698,33397,253955,2346,1549,0.2567045096426548,0.26804184679436605,3.7307607448591535,0.02903173736681466,1.6321835832241154,797,0.33972719522577166,dzoan nguyen,2025-10-22 14:47:13
APP_0160,55,38237,21,34541,36,56703,house,0,545,43645,124966,7388,3723,1.1414336898814985,0.6091564820203409,1.6416143134245784,0.025092769364634917,0.0,3665,0.49607471575521167,dzoan nguyen,2025-10-22 14:47:13
APP_0161,64,115415,5,78206,12,126979,deposit,1,406,5926,130746,3331,1211,0.05134514577827794,0.6158971168460878,1.6236478019589082,0.05646724139950191,0.591626514653045,2120,0.6364455118581097,dzoan nguyen,2025-10-22 14:47:13
APP_0162,50,42542,16,70328,12,125267,deposit,1,811,44494,284093,6807,522,1.0458840675097305,0.5614247966343845,1.7811824593333838,0.13776189803436933,0.0,6285,0.9233142353458317,dzoan nguyen,2025-10-22 14:47:13
APP_0163,39,118603,28,18685,36,43567,house,0,759,8016,261515,7544,3941,0.06758682326753904,0.42887965662082705,2.331656408884007,0.004376177480867736,1.2416539825237491,3603,0.4775980911982399,dzoan nguyen,2025-10-22 14:47:13
APP_0164,38,77389,28,72013,24,114279,deposit,0,636,15717,24755,8185,3284,0.2030908785486283,0.6301507713578117,1.5869218057850445,0.03877219845897486,0.46772334060883053,4901,0.5987782529015762,dzoan nguyen,2025-10-22 14:47:13
APP_0165,39,25813,10,76542,48,108849,deposit,0,347,6409,114351,5831,4636,0.2482857474915644,0.7031943334343843,1.4220819941992444,0.06177604307777929,0.31728505076677166,1195,0.20493911850450952,dzoan nguyen,2025-10-22 14:47:13
APP_0166,56,145778,23,41844,12,84063,land,0,319,20083,227414,5787,2331,0.1377642717008044,0.4977695299953547,2.0089618583308955,0.023919933046889056,0.8699629627440805,3456,0.5972006220838781,dzoan nguyen,2025-10-22 14:47:13
APP_0167,35,45746,18,92936,24,152319,car,0,473,37449,166265,8625,5183,0.8186289511651114,0.6101405602715314,1.638966600671412,0.08464856671997337,0.11589004253424061,3442,0.39907246376806965,dzoan nguyen,2025-10-22 14:47:13
APP_0168,28,99505,14,65884,36,138103,car,0,386,13404,84707,9366,2759,0.13470679865333265,0.4770642201834828,2.0961538461538143,0.0183921522643109,0.9484944707069156,6607,0.7054238735852332,dzoan nguyen,2025-10-22 14:47:13
APP_0169,35,47683,4,36694,72,110269,deposit,0,773,41109,162185,9981,4532,0.8621311578549827,0.33276804904369917,3.005096201013708,0.010688062598448083,0.2759714895615184,5449,0.5459372808335291,dzoan nguyen,2025-10-22 14:47:13
APP_0170,21,141627,11,6019,48,147347,house,0,413,30314,261316,5002,961,0.21404110798082138,0.040849152001737124,24.48031234423916,0.0008853949693965138,2.2615594133159114,4041,0.8078768492601343,dzoan nguyen,2025-10-22 14:47:13
APP_0171,25,117290,19,69121,72,154516,deposit,0,455,31446,74753,5952,944,0.2681046977576923,0.4473387869217399,2.2354421955700547,0.008184959407243134,0.9042143391296608,5008,0.8413978494622242,dzoan nguyen,2025-10-22 14:47:13
APP_0172,24,125545,29,24860,36,116852,deposit,0,836,46940,226359,4972,4783,0.3738898402963051,0.21274774928969797,4.700402252614452,0.005500462428104409,1.4787198972579612,189,0.038012872083660894,dzoan nguyen,2025-10-22 14:47:13
APP_0173,54,79009,0,76870,36,59393,land,1,750,21592,223080,7039,5070,0.2732853219253468,1.294260266361334,0.7726421230649047,0.027025753746009157,0.0,1969,0.27972723398205995,dzoan nguyen,2025-10-22 14:47:13
APP_0174,52,83422,21,54883,36,153617,car,0,420,17232,266854,2835,5677,0.20656421567451982,0.357271656131806,2.7989905799609573,0.01827488885108738,1.4273835018054921,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0175,51,104287,25,49339,72,145781,land,0,510,49727,96403,6015,2217,0.4768283678694326,0.33844602520218453,2.954680881250067,0.006570942580373054,1.0226335869380274,3798,0.6314214463839348,dzoan nguyen,2025-10-22 14:47:13
APP_0176,41,123095,28,20556,72,196816,house,1,583,27850,72618,3481,524,0.22624801982208678,0.10444272823347643,9.574625413504107,0.0023193468458997716,2.0788176371762317,2957,0.8494685435217324,dzoan nguyen,2025-10-22 14:47:13
APP_0177,52,130872,12,72593,72,36758,deposit,0,665,30730,168819,7090,5887,0.23480958493795284,1.9748898199030969,0.5063573622801026,0.007703986422589248,0.0,1203,0.16967559943580116,dzoan nguyen,2025-10-22 14:47:13
APP_0178,28,27229,3,20761,60,88500,car,0,814,14814,164074,10430,3767,0.5440522971831303,0.23458757062146626,4.262800443138372,0.012707652380215468,1.046964116647866,6663,0.6388302972194977,dzoan nguyen,2025-10-22 14:47:13
APP_0179,60,107945,8,44686,48,185451,house,1,779,10771,128765,11846,1783,0.09978229653990366,0.24095852812872273,4.150091751331421,0.008624376611366249,2.0499077119167977,10063,0.8494850582474379,dzoan nguyen,2025-10-22 14:47:13
APP_0180,43,38642,25,84448,48,106799,deposit,0,837,8489,235988,6185,4677,0.21968324620878268,0.7907190142229722,1.2646717506631149,0.04552904438943728,0.2065278012976969,1508,0.24381568310424512,dzoan nguyen,2025-10-22 14:47:13
APP_0181,62,60991,26,92434,72,188983,land,0,322,11177,241724,2091,5461,0.18325654604777455,0.48911277733975816,2.044518250860051,0.02104909831840278,0.8531034439235884,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0182,27,128678,19,98967,24,10394,land,0,429,9759,81252,3892,1994,0.075840470010413,9.521550894746053,0.1050249072923287,0.032046076251015326,0.0,1898,0.48766700924961776,dzoan nguyen,2025-10-22 14:47:13
APP_0183,42,56314,3,96011,36,14752,house,0,609,37336,240703,2600,4710,0.6629967681215921,6.508337852494136,0.15364906104508697,0.047358955537665455,0.0,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0184,51,124602,3,57817,72,160837,deposit,0,327,2897,76916,9473,4810,0.02325002808943658,0.35947574252192993,2.781828873860581,0.00644463081553851,1.7404013024927765,4663,0.49224110630206985,dzoan nguyen,2025-10-22 14:47:13
APP_0185,42,82875,14,24045,36,76818,land,0,495,31469,128213,11839,3209,0.37971644042231817,0.31301257517768866,3.194759825327378,0.008059326294396445,1.2783810157616653,8630,0.7289467015794637,dzoan nguyen,2025-10-22 14:47:13
APP_0186,40,54080,17,84711,24,107884,deposit,0,384,47464,17882,7316,3941,0.8776627218934749,0.7852044788847208,1.2735536116915007,0.06526673446473498,0.03346580427055008,3375,0.46131765992339235,dzoan nguyen,2025-10-22 14:47:13
APP_0187,28,66780,0,81154,48,90177,deposit,0,813,38277,108714,3356,1909,0.5731805929919052,0.8999412266985939,1.1111836754811701,0.025317585104793126,0.04745535043786352,1447,0.43116805721083695,dzoan nguyen,2025-10-22 14:47:13
APP_0188,37,91346,20,99080,24,86328,house,0,334,20143,287969,1722,5603,0.22051321349593608,1.1477156890000793,0.8712959224868705,0.04519446208001745,0.0,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0189,31,120643,16,66840,72,188379,house,0,381,2970,138343,11748,5905,0.02461808807804825,0.3548166196869059,2.81835727109511,0.007694879382313372,1.773592791637951,5843,0.49736125297918815,dzoan nguyen,2025-10-22 14:47:13
APP_0190,34,100751,0,18451,72,26061,deposit,0,407,41706,215904,4821,5893,0.4139512262905538,0.707992786155531,1.41244376998529,0.002543536926534993,0.2417121656240344,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0191,51,141652,2,52775,24,156265,land,1,381,157,41298,2676,4527,0.0011083500409454078,0.3377275781524952,2.9609663666508204,0.015523665978889777,1.9587929294980755,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0192,48,133467,13,47583,48,178814,car,0,612,34066,194312,3358,637,0.25523912277941174,0.26610332524298846,3.7579387596409695,0.007427397783567027,1.6397325938439138,2721,0.810303752233231,dzoan nguyen,2025-10-22 14:47:13
APP_0193,47,119169,21,85079,72,134223,car,0,500,33547,117756,4180,2452,0.2815077746729411,0.6338630488068318,1.5776278517612856,0.009915773210829627,0.41502112062286833,1728,0.41339712918650395,dzoan nguyen,2025-10-22 14:47:13
APP_0194,36,100388,24,42294,60,83841,land,0,801,9596,225758,8386,2891,0.0955891142367604,0.504454860986862,1.9823379202723324,0.007021755588200229,0.8884371085923508,5495,0.6552587646076012,dzoan nguyen,2025-10-22 14:47:13
APP_0195,63,61231,12,36216,24,38722,deposit,0,443,36993,279125,10863,5775,0.6041547582107004,0.9352822684778438,1.0691959354980929,0.024644379479954605,0.02739088181810047,5088,0.468378900856074,dzoan nguyen,2025-10-22 14:47:13
APP_0196,24,76571,8,12604,48,139055,house,0,595,8773,164167,4387,3463,0.11457340246307199,0.09064039408866931,11.032608695651298,0.00342927914390382,2.415513545398774,924,0.2106222931387712,dzoan nguyen,2025-10-22 14:47:13
APP_0197,36,39861,29,84368,48,98009,land,0,663,11282,39820,8716,3402,0.2830335415569032,0.860818904386323,1.1616845249383514,0.04409489643084731,0.11592238123012029,5314,0.6096833409820319,dzoan nguyen,2025-10-22 14:47:13
APP_0198,26,71773,13,76756,48,36679,deposit,0,644,40599,148078,2181,1221,0.5656583952182497,2.092641566018646,0.47786492261190683,0.022279733789865225,0.0,960,0.44016506189801,dzoan nguyen,2025-10-22 14:47:13
APP_0199,35,140809,9,8916,12,77052,car,1,738,48956,45701,1606,4844,0.34767663998749837,0.11571406323002496,8.64199192462891,0.005276651349971082,1.7305211204567779,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0200,63,78235,13,46209,24,192617,car,1,411,13235,140364,2076,2283,0.16916980890905386,0.23990094332275844,4.168387110735914,0.02461014890930851,1.8945397335216014,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0201,37,39216,0,50573,72,58954,deposit,0,579,46066,27732,11192,914,1.1746736026111493,0.8578383146181624,1.1657208391829403,0.017911127544063758,0.0,10278,0.9183345246603897,dzoan nguyen,2025-10-22 14:47:13
APP_0202,60,106491,9,49586,24,42260,house,0,740,45664,195727,7608,5930,0.42880619019447247,1.173355418835751,0.8522566853547201,0.01940148306661809,0.0,1678,0.22055730809671126,dzoan nguyen,2025-10-22 14:47:13
APP_0203,42,145326,15,92298,24,138939,car,0,774,38470,100030,9954,1464,0.26471519205097327,0.6643059184246276,1.505330559708753,0.026462917852550363,0.371561883546238,8490,0.852923447860071,dzoan nguyen,2025-10-22 14:47:13
APP_0204,51,133436,27,19313,24,46312,car,0,639,7002,68445,1728,490,0.05247459456218673,0.4170193470374759,2.3979702790865014,0.006030668884707259,1.3246123554815197,1238,0.7164351851847706,dzoan nguyen,2025-10-22 14:47:13
APP_0205,41,59259,22,34102,24,184622,deposit,0,658,14970,15018,1733,835,0.2526198552118623,0.1847125478003695,5.413817371415008,0.023978073653072748,1.8279889622067351,898,0.5181765724174736,dzoan nguyen,2025-10-22 14:47:13
APP_0206,32,81737,23,22188,12,172924,house,1,775,33885,267537,10412,2934,0.4145613369710117,0.12831070296777702,7.793582116458996,0.022621334277571892,1.53096184989367,7478,0.7182097579715022,dzoan nguyen,2025-10-22 14:47:13
APP_0207,54,91377,16,28188,36,196837,car,1,643,49960,252786,2577,976,0.546745898858569,0.14320478365347905,6.983006953313219,0.008568895892601437,1.165037836942261,1601,0.6212650368643301,dzoan nguyen,2025-10-22 14:47:13
APP_0208,63,55979,3,91174,72,183215,house,1,821,40723,245408,3131,5118,0.7274692295324903,0.497633927353107,2.0095092899291243,0.022621082111826674,0.27512234457849744,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0209,32,58586,11,94368,12,54802,deposit,0,370,21013,26859,6948,3269,0.3586693066602882,1.7219809496003482,0.5807265174635408,0.13423002081289953,0.0,3679,0.5295048934944545,dzoan nguyen,2025-10-22 14:47:13
APP_0210,55,54582,29,9241,24,48732,land,2,491,11762,111373,7868,2213,0.21549228683448363,0.1896289912172661,5.2734552537598445,0.0070543707934963215,1.9072269207473256,5655,0.7187341128621354,dzoan nguyen,2025-10-22 14:47:13
APP_0211,32,149322,1,65048,12,73786,car,0,361,48016,291691,3903,417,0.32156011840184084,0.8815764508172163,1.1343315705325125,0.03630186219187333,0.09113589480699211,3486,0.8931591083779418,dzoan nguyen,2025-10-22 14:47:13
APP_0212,52,118251,26,27120,48,98201,car,0,349,13810,177796,6169,3086,0.11678548172954041,0.2761682671255865,3.6209808259585685,0.004777972279204611,1.9178960857786413,3083,0.4997568487598476,dzoan nguyen,2025-10-22 14:47:13
APP_0213,55,130107,20,23293,24,176959,house,0,559,17110,47263,8586,1247,0.1315071441198388,0.13162936047332924,7.597089254282076,0.0074595653318132,2.2625210900550012,7339,0.854763568599947,dzoan nguyen,2025-10-22 14:47:13
APP_0214,40,127071,8,32745,60,148831,deposit,1,424,48225,50897,6149,5877,0.37951224118799426,0.22001464748607336,4.54515193159247,0.0042948430404332995,1.4519140898626754,272,0.04423483493250215,dzoan nguyen,2025-10-22 14:47:13
APP_0215,53,144892,23,23466,48,131731,land,0,523,28083,86302,5517,2030,0.1938202247190998,0.17813574633153795,5.613696411829642,0.0033740648206237183,1.9877110180015367,3487,0.6320464020299742,dzoan nguyen,2025-10-22 14:47:13
APP_0216,32,38159,25,51568,60,176646,car,1,540,13229,291980,2253,3059,0.3466809926884786,0.2919284897478557,3.425496431895683,0.02252330162353101,1.3877897285505019,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0217,24,135204,1,99583,48,132010,car,0,641,267,59187,6244,504,0.0019747936451584127,0.7543595182183112,1.325627868210424,0.015344559578785364,0.3249848203656132,5740,0.919282511210615,dzoan nguyen,2025-10-22 14:47:13
APP_0218,25,33319,3,60712,36,80778,land,2,820,21497,271838,9928,1133,0.6451874305951366,0.7515907796677219,1.3305112663064744,0.05061509782399077,0.1172695516154655,8795,0.8858783239322234,dzoan nguyen,2025-10-22 14:47:13
APP_0219,40,84427,19,73708,72,87296,land,0,767,49300,206623,8080,1561,0.5839364184443295,0.8443456744867938,1.184349053020009,0.012125531195091518,0.07670092725591156,6519,0.8068069306929694,dzoan nguyen,2025-10-22 14:47:13
APP_0220,60,99304,29,51862,36,107267,car,0,508,21625,277350,10877,689,0.21776564891645636,0.4834851352233167,2.0683159153136774,0.014507080390226775,0.8356734067676388,10188,0.9366553277557289,dzoan nguyen,2025-10-22 14:47:13
APP_0221,26,69732,0,6321,72,25044,car,2,479,34976,249543,2824,4465,0.5015774680204138,0.25239578342116864,3.9620313241569427,0.0012589867874927734,1.1178683596375083,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0222,41,43271,19,12990,72,150409,land,0,723,12651,106327,1615,5694,0.2923667121166534,0.08636451276186874,11.578829869129208,0.004169459145019914,1.9395566512836666,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0223,51,49037,4,30542,48,133332,land,0,368,38780,250089,7255,5917,0.7908314130146463,0.22906729067290502,4.365529434876421,0.012975746204975788,0.48376471641221663,1338,0.1844245348035583,dzoan nguyen,2025-10-22 14:47:13
APP_0224,29,128083,19,28148,60,148378,land,0,597,38789,59049,3375,1888,0.3028426879445336,0.18970467319952966,5.271351428165224,0.003662729115694595,1.6947099360099651,1487,0.44059259259246203,dzoan nguyen,2025-10-22 14:47:13
APP_0225,52,64840,18,84855,24,110516,house,0,532,30415,94381,7736,4816,0.46907772979641477,0.767807376307496,1.3024099935183395,0.0545284546553459,0.16055620029101939,2920,0.37745604963800705,dzoan nguyen,2025-10-22 14:47:13
APP_0226,34,63791,2,85140,60,158328,car,0,400,38592,71413,10990,3222,0.6049756235205499,0.5377444292860357,1.8596194503171029,0.022244517251278833,0.33957063737112836,7768,0.7068243858052132,dzoan nguyen,2025-10-22 14:47:13
APP_0227,56,140420,20,86141,60,190352,land,0,639,28941,48618,5039,656,0.20610311921378577,0.4525353030175651,2.209772349984302,0.010224208327228281,0.9604344951139591,4383,0.8698154395711708,dzoan nguyen,2025-10-22 14:47:13
APP_0228,46,42983,26,65570,72,117427,deposit,0,476,18915,36100,7269,907,0.4400576972291269,0.558389467498952,1.790864724721644,0.0211873169493003,0.4428386151409034,6362,0.8752235520703157,dzoan nguyen,2025-10-22 14:47:13
APP_0229,45,139408,25,57836,24,93321,land,1,402,36893,64345,8657,3467,0.264640479742911,0.6197533245464513,1.613545196763234,0.01728619113130456,0.4511763015478735,5190,0.599514843479196,dzoan nguyen,2025-10-22 14:47:13
APP_0230,28,140121,0,66669,60,28086,car,0,659,41756,44832,3075,2772,0.29799958607203564,2.3737449262977153,0.42127525536605587,0.007929931987221566,0.0,303,0.09853658536582162,dzoan nguyen,2025-10-22 14:47:13
APP_0231,41,99819,7,43646,36,157506,land,0,395,42053,120323,10922,446,0.42129253949648443,0.27710690386397807,3.6087155753103697,0.01214587291853454,1.255030883641203,10476,0.9591649880973302,dzoan nguyen,2025-10-22 14:47:13
APP_0232,58,45691,7,68669,24,181562,house,0,670,10653,30678,3629,5608,0.2331531373793475,0.3782124012733922,2.644016950880271,0.06262082977422367,1.2607092408777225,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0233,21,44482,13,80472,24,142302,house,0,389,33829,27770,9986,4489,0.7605098691605423,0.5655015389804742,1.7683417834774608,0.0753788049067087,0.18401027425444405,5497,0.5504706589224363,dzoan nguyen,2025-10-22 14:47:13
APP_0234,54,60590,4,77475,48,174189,land,0,539,215,297048,8429,3213,0.0035484403366891643,0.44477550247145087,2.248325266214879,0.02663909060845597,1.2438956584869525,5216,0.6188159924070923,dzoan nguyen,2025-10-22 14:47:13
APP_0235,42,97176,25,63313,24,173350,deposit,1,744,28599,35431,2980,5927,0.2943010619906119,0.3652321892125736,2.73798430022266,0.02714704933889768,1.2264936749441357,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0236,52,44201,23,10520,12,161234,deposit,1,425,28558,31476,9110,5838,0.6460939797741987,0.06524678417703422,15.32642585551185,0.019833638754634314,0.992444371515526,3272,0.35916575192092653,dzoan nguyen,2025-10-22 14:47:13
APP_0237,50,81957,24,73870,36,104553,land,0,722,18174,18730,3562,5854,0.2217504301035882,0.7065316155442626,1.4153648301069255,0.025036841812016316,0.32325750038082895,0,0.0,dzoan nguyen,2025-10-22 14:47:13
APP_0238,40,39436,5,39827,48,27173,house,0,697,49703,48437,7793,1849,1.2603458768637474,1.4656828469436034,0.682275843021049,0.02103989163833451,0.0,5944,0.7627357885280683,dzoan nguyen,2025-10-22 14:47:13
APP_0239,34,92535,0,75648,24,8623,deposit,0,796,44148,163096,11576,5332,0.47709515318527607,8.772816885073782,0.11398847292724044,0.034062787052127654,0.0,6244,0.5393918451969126,dzoan nguyen,2025-10-22 14:47:13
