application_id,income,loan_amount,loan_duration_months,existing_debt,credit_score,collateral_value,DTI,__label
app_54199bf6,5046.99,20234.81,34,136.04,618,24281.78,1.2,1
app_34773598,1795.51,27387.67,14,610.9,499,19171.37,1.2,0
app_68921f32,1500.54,18426.63,34,717.63,602,12898.64,1.2,0
app_802a99ae,4177.82,2275.96,37,70.81,651,3000.0,0.194,1
app_9735c822,1874.64,10066.67,13,831.76,629,7046.67,1.2,0
app_aacdeb53,3459.28,3481.71,39,881.54,690,4178.06,0.565,1
app_61f09362,4213.62,15894.89,38,837.69,653,11126.42,1.2,0
app_372fe493,2942.68,23429.67,37,1262.05,664,16400.77,1.2,0
app_f1ed4b6e,3790.72,9339.41,12,850.68,719,11207.29,1.2,1
app_4709af03,1588.72,21310.09,56,1135.42,650,14917.06,1.2,0
app_371b8558,5095.73,14689.68,49,171.46,687,17627.62,0.74,1
app_485a4fe3,1500.0,16082.03,33,723.62,580,11257.42,1.2,0
app_d45e043c,1500.0,17629.94,48,1258.71,593,12340.96,1.2,0
app_8912dc74,4736.26,10693.53,43,572.32,693,12832.23,0.751,1
app_f21fd445,1500.0,5052.63,42,504.92,650,3536.84,1.2,0
app_db16bddb,5995.0,16655.88,33,791.02,810,19987.06,1.142,1
app_159a26cc,2466.36,25300.7,39,1092.1,525,17710.49,1.2,0
app_fc02559a,2256.78,13280.29,32,626.42,652,9296.2,1.2,0
app_dc3e5622,2933.01,7696.59,39,258.95,656,9235.91,0.896,1
app_587ccf55,3702.89,16204.18,52,485.65,397,11342.93,1.141,0
app_fe00630b,4060.03,12709.81,54,4.9,712,15251.77,0.697,1
app_adbcad6b,1500.0,20293.73,47,993.4,545,14205.61,1.2,0
app_a584d030,2801.2,26725.81,46,666.96,509,18708.07,1.2,0
app_abf27a01,4032.26,17013.6,39,85.8,639,20416.32,1.2,1
app_b71907a0,3186.86,17394.14,21,586.56,636,12175.9,1.2,0
app_b66fcb61,4405.43,9099.05,41,269.34,616,10918.86,0.666,1
app_0c00f5df,3400.62,16293.13,30,1644.47,685,11405.19,1.2,0
app_858a2985,2827.32,9676.98,45,894.61,560,6773.89,1.2,0
app_3bf4c7c6,2155.97,22798.83,20,969.43,708,27358.6,1.2,1
app_5982002b,1500.0,21579.94,26,551.18,589,15105.96,1.2,0
app_8e610026,3633.7,6285.02,36,598.5,770,7542.03,0.741,1
app_d929b6f5,1590.2,16329.62,20,1395.2,685,11430.74,1.2,0
app_4abdb0fb,2115.73,27032.29,28,623.38,557,18922.6,1.2,0
app_a6491a47,3961.17,13636.5,31,608.85,733,16363.8,1.2,1
app_789856d6,4069.44,13849.28,47,894.35,658,9694.49,1.089,0
app_7ddf4c2f,4630.94,1000.0,41,0.0,749,3000.0,0.063,1
app_2ae6e8b1,2944.67,17516.13,45,1135.92,692,12261.29,1.2,0
app_56df6b81,1500.0,23309.99,29,940.01,585,16316.99,1.2,0
app_1d08edc7,3978.59,15068.49,34,0.0,850,18082.19,1.2,1
app_31d8dc09,2713.29,17114.95,48,808.35,567,11980.47,1.2,0
app_609497dd,5847.53,10744.68,57,1329.85,617,12893.62,0.614,1
app_f1f5377b,1500.0,18080.81,50,645.75,566,12656.57,1.2,0
app_4fdcf8ab,1500.0,26108.14,26,543.63,668,18275.7,1.2,0
app_fd0a900c,4776.6,13096.61,24,290.14,658,15715.93,1.2,1
app_4d650ddd,2283.95,25143.66,42,415.94,500,17600.56,1.2,0
app_7a380385,4376.64,15545.17,28,14.71,585,18654.2,1.2,1
app_b9c3cad6,3299.98,21380.69,42,1143.92,568,14966.48,1.2,0
app_e1089007,2631.46,14937.3,30,41.91,594,10456.11,1.2,0
app_f3ac4071,4493.66,16717.14,23,1053.67,792,20060.57,1.2,1
app_f671e10d,1746.26,14148.88,45,874.95,566,9904.21,1.2,0
app_f755127a,3441.26,10673.21,51,227.24,693,12807.85,0.796,1
app_26b56820,3511.19,26724.27,32,666.88,623,18706.99,1.2,0
app_cf55a23f,3160.99,12688.53,66,665.01,665,8881.97,0.94,0
app_3abb7c7e,3292.27,17574.83,60,241.75,580,21089.8,1.141,1
app_253cb1d3,3091.53,18520.74,16,1594.48,569,12964.52,1.2,0
app_3f2e9a47,2812.19,23070.18,39,613.01,736,27684.21,1.2,1
app_757dc3bb,4642.8,19220.48,23,0.0,563,13454.34,1.2,0
app_51ebdc29,4103.16,14098.48,28,1494.14,639,9868.93,1.2,0
app_12c4ada0,3479.91,14128.13,36,599.68,707,16953.75,1.2,1
app_cf5a4334,2779.3,10854.17,45,1118.69,644,7597.92,1.2,0
app_863cc246,4657.43,11899.93,32,0.0,710,14279.92,0.958,1
app_00244fc9,1500.0,20258.66,44,1173.42,587,14181.06,1.2,0
app_9d2c3f15,3362.77,26217.81,33,858.91,689,18352.46,1.2,0
app_874138e4,4203.83,26288.61,33,545.26,639,31546.33,1.2,1
app_cc52171b,2797.56,15211.74,16,134.42,626,10648.22,1.2,0
app_64e87e01,3169.35,11345.01,35,225.64,818,13614.01,1.2,1
app_831e531a,2270.57,14489.9,24,1235.91,570,10142.93,1.2,0
app_60212c52,3730.61,21177.16,30,1075.9,638,14824.01,1.2,0
app_1eb651d6,3171.67,13480.19,40,435.86,743,16176.23,1.2,1
app_a52b17b0,2369.48,27567.43,66,743.86,467,19297.2,1.2,0
app_aede095d,4399.28,14835.36,38,0.0,727,17802.44,1.065,1
app_16091a78,3375.61,13179.48,58,576.51,656,9225.64,0.979,0
app_378ff06d,2387.12,9445.55,36,866.81,788,6611.89,1.2,0
app_1a63129f,5127.75,23714.64,54,437.29,660,28457.57,1.113,1
app_bd4a8849,4358.57,11652.84,37,683.06,652,8156.99,1.024,0
app_d0bcb072,6044.09,11036.76,24,838.62,592,13244.11,1.052,1
app_0266224f,2896.95,14651.21,42,1097.75,533,10255.85,1.2,0
app_7f244e3c,4431.88,26689.99,25,467.67,575,18682.99,1.2,0
app_60bfc810,2736.95,5876.48,49,431.39,755,7051.77,0.683,1
app_4458ec8c,4696.24,17584.62,30,904.71,675,12309.24,1.2,0
app_5492a598,4279.18,1137.61,28,0.0,628,3000.0,0.114,1
app_95e8cbdd,1500.0,21304.77,46,851.77,528,14913.34,1.2,0
app_da16ed7d,2652.61,18296.9,24,575.74,593,12807.83,1.2,0
app_6d43edb7,3755.62,8506.98,36,442.65,746,10208.38,0.873,1
app_89eecc48,3673.24,15996.02,41,1190.05,481,11197.22,1.2,0
app_757b13e2,4024.46,10195.51,39,1209.01,682,12234.61,1.08,1
app_e53225be,3291.76,24058.25,42,1135.98,522,16840.78,1.2,0
app_a9210052,2398.06,18330.46,34,626.66,647,12831.33,1.2,0
app_d1ca53a2,3987.62,3989.8,28,0.0,598,4787.76,0.429,1
app_8bc1361f,3206.14,20845.79,55,408.67,637,14592.06,1.2,0
app_8fcad0ca,4515.13,15468.89,44,629.56,704,18562.67,1.074,1
app_933095b1,1756.56,24139.64,6,505.31,607,16897.75,1.2,0
app_d4e7e51e,1500.0,19597.99,24,1461.49,561,13718.59,1.2,0
app_4f428c74,3194.94,9685.14,40,136.3,614,11622.17,0.952,1
app_7677d1ec,2097.7,11021.77,32,802.01,549,7715.24,1.2,0
app_60c38f20,4610.39,18008.19,13,1124.97,704,21609.83,1.2,1
app_1bd49eeb,2760.77,9682.93,10,1626.74,616,6778.05,1.2,0
app_1b2b5fe5,3707.05,21861.65,22,851.4,604,15303.15,1.2,0
app_b68a20aa,3999.31,11254.2,44,46.98,628,13505.04,0.779,1
app_69039c4f,2011.06,19631.43,28,800.51,660,13742.0,1.2,0
app_c330dfe7,4618.62,8907.51,6,0.0,693,10689.01,1.2,1
app_63a62714,2999.13,12260.52,41,718.22,629,8582.36,1.2,0
app_7534332a,1500.0,16507.5,33,1066.39,548,11555.25,1.2,0
app_a2840322,4172.88,4763.35,30,0.0,651,5716.02,0.457,1
app_17627d7a,1500.0,20702.76,27,1031.12,619,14491.93,1.2,0
app_51f1bf51,3628.58,13219.92,61,230.4,614,15863.91,0.78,1
app_a66228b1,1887.43,19604.12,41,839.32,593,13722.89,1.2,0
app_17105e0f,2355.2,3121.43,42,955.56,630,3000.0,0.784,0
app_e4117cc9,4963.19,16098.96,48,406.35,663,19318.76,0.893,1
app_4d5cccdc,3080.1,8770.92,50,766.62,627,6139.64,0.932,0
app_bd656500,3318.92,12141.8,45,0.5,607,14570.16,0.976,1
app_fa8a52bf,2319.72,12117.3,52,799.79,592,8482.11,1.2,0
app_ff4f2400,2433.55,12470.2,24,1742.57,726,8729.14,1.2,0
app_4c8ef14d,3546.81,11988.97,43,213.72,626,14386.76,1.004,1
app_c817ff12,2525.37,20706.36,51,1503.27,619,14494.45,1.2,0
app_0fdb2a81,4655.57,12561.84,54,0.0,783,15074.21,0.6,1
app_78dd32d8,1500.0,20212.46,47,897.51,580,14148.72,1.2,0
app_18d9878a,3311.05,17947.06,25,525.65,549,12562.94,1.2,0
app_3d2ced1b,4449.13,5316.65,43,48.52,718,6379.98,0.344,1
app_96cf6a61,1874.31,13813.4,36,674.77,630,9669.38,1.2,0
app_70574b4f,3365.85,1000.0,12,0.0,756,3000.0,0.297,1
app_12622fa9,2586.88,11429.34,30,1287.49,509,8000.54,1.2,0
app_51354ac1,2969.73,22430.07,18,789.43,484,15701.05,1.2,0
app_da2bd366,4802.54,8687.99,19,418.49,689,10425.58,1.2,1
app_f1d816ed,2806.98,9366.76,58,1037.16,536,6556.73,1.06,0
app_bbade5e6,5446.87,12485.33,26,252.31,730,14982.4,1.104,1
app_eb8fe344,2997.1,21188.55,39,1217.37,592,14831.98,1.2,0
app_860d125a,2205.55,17419.57,49,996.13,482,12193.7,1.2,0
app_31a214e8,2871.08,5933.45,36,1035.04,587,7120.14,1.049,1
app_5f3b8955,1500.0,8350.48,34,641.89,653,5845.34,1.2,0
app_a27d3466,2137.94,14003.51,28,819.6,701,16804.21,1.2,1
app_a83b63e1,1760.02,9867.46,49,692.22,509,6907.22,1.2,0
app_1ffd21f9,1574.18,18415.17,38,637.82,582,12890.62,1.2,0
app_fa411707,3541.09,18625.93,27,35.87,620,22351.12,1.2,1
app_00c4fa93,2176.78,22573.37,35,862.55,670,15801.36,1.2,0
app_b5ff009e,4736.21,13019.22,58,0.0,785,15623.07,0.569,1
app_7f60c222,3180.67,10242.86,50,1365.42,587,7170.0,1.2,0
app_ed4e6f3f,1675.3,14518.58,51,1087.71,525,10163.0,1.2,0
app_b0677f87,5442.97,17618.5,21,509.15,700,21142.2,1.2,1
app_5ca87291,2598.98,22079.0,41,1264.27,588,15455.3,1.2,0
app_1ff32404,3675.79,11257.74,6,300.75,788,13509.28,1.2,1
app_d4e25449,1821.67,9984.14,41,1871.06,567,6988.9,1.2,0
app_b15c0ee8,2946.99,15149.25,20,719.19,569,10604.47,1.2,0
app_1d03812b,3648.89,5072.38,20,0.0,693,6086.85,0.834,1
app_461e8321,2489.95,23711.23,46,550.42,555,16597.86,1.2,0
app_94d56247,3258.47,3748.47,29,0.0,573,4498.16,0.476,1
app_20f27d9c,3208.46,17501.56,25,1087.2,637,12251.09,1.2,0
app_045a99e0,3816.34,15211.79,37,726.35,555,10648.25,1.2,0
app_1183abe2,4918.5,14296.68,23,395.59,739,17156.02,1.2,1
app_7f1918fc,2281.09,17315.2,62,550.96,554,12120.64,1.2,0
app_da1738ea,5414.83,12547.0,33,0.0,720,15056.4,0.843,1
app_884a6cbe,3010.13,24575.68,51,1030.54,554,17202.97,1.2,0
app_473df584,1500.0,26849.58,29,1363.78,650,18794.71,1.2,0
app_f2e79291,3754.31,20365.44,35,908.71,684,24438.53,1.2,1
app_81f7faf3,2206.56,17479.18,60,1067.43,599,12235.42,1.2,0
app_c0b4d1a1,2430.87,7872.16,20,0.0,640,9446.59,1.2,1
app_8f2e48ac,4430.79,24828.08,47,716.35,556,17379.66,1.2,0
app_674f5654,1500.0,23208.36,32,810.77,645,16245.85,1.2,0
app_b90c2268,2886.83,17909.3,16,0.0,768,21491.16,1.2,1
app_c5351887,2815.45,19100.94,12,1204.58,693,13370.66,1.2,0
app_ee4c21f9,3619.93,9176.14,56,75.18,550,11011.37,0.564,1
app_75d1f644,3004.23,13173.31,44,620.81,580,9221.32,1.2,0
app_5f0a6478,2058.21,13607.87,36,1468.16,527,9525.51,1.2,0
app_5418ffa9,4372.31,8389.85,34,728.26,700,10067.82,0.844,1
app_ce0408d6,4084.57,8884.39,14,771.63,614,6219.08,1.2,0
app_82d0ed41,5001.97,7739.83,34,3.37,763,9287.8,0.547,1
app_dcc0b97d,3397.91,19392.21,34,866.28,525,13574.55,1.2,0
app_a64aeec4,1500.0,22737.34,40,1018.23,550,15916.14,1.2,0
app_15cd575e,2821.07,16403.39,38,282.11,781,19684.06,1.2,1
app_50bb0ebf,4106.86,27415.09,29,1102.81,661,19190.56,1.2,0
app_36e36e04,2543.1,27213.16,28,729.31,746,32655.79,1.2,1
app_c221fcf5,3671.84,16930.78,24,902.82,612,11851.54,1.2,0
app_3c423b5a,1500.0,25622.27,10,1129.74,677,17935.59,1.2,0
app_d715a180,3446.84,1884.01,34,323.71,668,3000.0,0.287,1
app_7a1fe54b,1500.0,35416.7,34,652.89,559,24791.69,1.2,0
app_60dedc42,4520.75,12408.98,19,194.71,725,14890.77,1.2,1
app_fd4ef38d,2002.86,22754.29,39,1278.51,653,15928.01,1.2,0
app_548d6b5e,2940.36,27325.25,18,266.12,539,19127.68,1.2,0
app_1790142a,3609.86,10534.63,13,924.5,697,12641.55,1.2,1
app_a2817f8d,2649.91,10964.12,32,716.25,615,7674.89,1.2,0
app_94109ae4,5034.54,12155.99,25,514.11,706,14587.19,1.2,1
app_88644647,1564.92,17680.38,14,888.41,391,12376.27,1.2,0
app_837d4bd1,2011.35,22403.33,28,952.68,612,15682.33,1.2,0
app_b4b4fb10,3715.31,4319.17,20,50.94,724,5183.01,0.711,1
app_1b56a7aa,3437.88,11683.71,27,728.38,695,8178.59,1.2,0
app_aa6b6169,3324.4,17825.25,30,249.55,659,21390.3,1.2,1
app_b7fe019d,2270.71,11173.75,33,499.48,592,7821.63,1.2,0
app_b058bd9f,1500.0,13709.56,31,683.5,465,9596.69,1.2,0
app_54b96593,4101.81,2433.05,59,910.52,824,3000.0,0.343,1
app_00845694,2432.54,6052.28,57,966.3,724,4236.59,0.921,0
app_3949455d,5215.37,14001.91,23,33.81,682,16802.29,1.2,1
app_ecd997d9,2542.87,17079.15,39,1474.67,728,11955.41,1.2,0
app_e1acd88b,1500.0,20834.94,47,956.43,636,14584.46,1.2,0
app_cea07408,3325.64,12543.93,34,119.39,665,15052.71,1.2,1
app_4b1b3e83,2930.44,15988.16,35,816.1,567,11191.71,1.2,0
app_5b4cac4c,2893.18,4375.27,38,237.17,613,5250.33,0.56,1
app_78c24ba6,1932.45,20426.05,42,238.47,638,14298.23,1.2,0
app_003368e0,1500.0,14340.7,46,472.23,663,10038.49,1.2,0
app_6cbd8b50,4123.23,23309.66,55,553.09,683,27971.59,1.2,1
app_824b567a,3791.45,20221.24,45,1107.5,619,14154.87,1.2,0
app_832dc8dc,2912.91,17534.88,28,977.33,662,21041.86,1.2,1
app_1399fe88,2629.58,27239.65,41,570.56,668,19067.76,1.2,0
app_fa9e7029,2440.5,22417.98,30,1018.43,709,15692.58,1.2,0
app_de479728,3997.47,25552.89,51,647.32,707,30663.47,1.2,1
app_096a439b,1945.88,22098.05,36,1039.64,683,15468.64,1.2,0
app_bd026104,3572.63,15480.47,11,912.49,611,18576.56,1.2,1
app_4ae44a56,2407.41,19969.53,40,1080.65,637,13978.67,1.2,0
app_bd9c8edd,4573.39,26037.77,44,152.85,562,18226.44,1.2,0
app_d7803eed,5631.93,1000.0,29,122.54,846,3000.0,0.095,1
app_4f5ab19b,1975.51,18527.23,27,268.01,602,12969.06,1.2,0
app_b8d0ad9f,3203.46,6078.61,33,96.79,671,7294.33,0.72,1
app_4613dd9e,1505.19,15753.25,37,726.02,658,11027.27,1.2,0
app_1f85068e,2252.46,24606.63,38,566.32,688,17224.64,1.2,0
app_34bd4c78,4188.14,20704.59,54,185.42,745,24845.51,1.143,1
app_6ac42243,1825.82,14577.33,26,1629.31,706,10204.13,1.2,0
app_0eef8c38,5488.09,4400.04,43,260.76,656,5280.05,0.271,1
app_e4a20957,2385.32,19418.2,37,489.77,579,13592.74,1.2,0
app_e8192a58,3250.46,27163.17,42,705.97,729,19014.22,1.2,0
app_c70f22ba,4911.26,10715.56,20,0.0,817,12858.67,1.2,1
app_3384e525,3486.75,16303.43,40,473.45,680,11412.4,1.2,0
app_c04dcb6a,3118.59,6284.48,51,80.02,696,7541.38,0.5,1
app_b361fe08,3653.93,19380.88,50,478.11,595,13566.61,1.2,0
app_f95ecdc7,3334.33,20055.67,37,765.3,583,14038.97,1.2,0
app_02e002cd,3568.06,16053.92,22,383.33,729,19264.7,1.2,1
app_aabbd264,2296.24,22244.48,28,1266.5,696,15571.14,1.2,0
app_0f91ebb9,3400.64,8244.26,17,512.88,849,9893.11,1.2,1
app_7285c3b4,2185.12,17723.5,14,612.0,663,12406.45,1.2,0
app_287f695c,3604.95,23512.23,50,807.6,569,16458.56,1.2,0
app_83e34a22,5913.19,7393.62,35,365.38,673,8872.35,0.49,1
app_5cf5bdb6,2281.46,16730.74,39,837.99,676,11711.52,1.2,0
app_9d17e866,3731.7,11132.41,39,0.0,652,13358.9,0.918,1
app_7c4f2040,3204.37,20154.16,37,1067.78,521,14107.91,1.2,0
app_2a4723b7,2708.94,14260.98,40,1560.09,513,9982.69,1.2,0
app_af35eb23,5582.18,8319.72,42,13.91,677,9983.66,0.428,1
app_a489fee1,1500.0,25610.72,60,681.28,576,17927.51,1.2,0
app_dc597ede,5223.12,7269.81,20,684.25,701,8723.77,0.966,1
app_c93be949,3812.3,18065.57,15,1687.65,575,12645.9,1.2,0
app_95d93c1c,3140.27,18368.83,20,177.57,685,12858.18,1.2,0
app_6efb5258,4592.43,23172.75,38,475.21,672,27807.3,1.2,1
app_723cfcab,1500.0,22394.06,33,912.82,610,15675.84,1.2,0
app_3f45318c,5297.36,11063.28,28,401.54,832,13275.93,0.971,1
app_09297a05,2808.75,18771.32,32,780.44,526,13139.92,1.2,0
app_ecc34cb7,1957.76,18957.22,21,823.06,516,13270.05,1.2,0
app_ce995f8c,3130.4,9324.18,35,355.87,796,11189.02,1.135,1
app_bf9a2f45,3751.23,16701.14,33,595.69,714,11690.8,1.2,0
app_80e53e2e,5175.06,6074.17,34,937.68,673,7289.01,0.595,1
app_ba2941bd,2047.17,23987.75,28,1773.45,625,16791.42,1.2,0
app_8cb74f94,2063.79,1383.13,45,361.93,625,3000.0,0.354,0
app_4999087a,4355.69,15327.76,17,129.65,737,18393.31,1.2,1
app_6eb019d3,3106.34,27078.64,27,356.73,488,18955.05,1.2,0
app_ffa83655,4121.92,18535.22,30,162.99,758,22242.26,1.2,1
app_c9998f20,2553.39,16449.93,30,941.65,579,11514.95,1.2,0
app_41321e7c,3023.4,13323.93,38,582.67,511,9326.75,1.2,0
app_80ec4cad,4770.03,11248.37,28,0.0,671,13498.05,1.011,1
app_69139a36,3691.8,19424.29,48,1152.29,685,13597.0,1.2,0
app_82e6bac2,4180.85,16842.85,15,531.42,560,20211.42,1.2,1
app_39960c7b,3414.92,34182.13,33,1488.4,661,23927.49,1.2,0
app_0536493c,2279.57,15177.05,42,966.86,611,10623.93,1.2,0
app_3b2fa595,3872.21,9928.74,25,0.0,693,11914.49,1.2,1
app_c711beff,2825.15,9472.9,27,261.21,654,6631.03,1.2,0
app_91aba25c,5066.57,8744.74,34,527.99,682,10493.69,0.713,1
app_f31bb70d,3040.59,28743.92,48,1223.32,728,20120.74,1.2,0
app_1250c149,1500.0,20084.5,16,1597.5,651,14059.15,1.2,0
app_b93d33f9,3924.56,9270.46,29,289.21,589,11124.55,1.051,1
app_23b94d06,1999.77,14868.63,25,684.67,581,10408.04,1.2,0
app_641e30b4,4232.55,16885.44,31,0.0,684,20262.53,1.2,1
app_595eeed1,1710.97,17932.43,18,567.7,539,12552.7,1.2,0
app_4abb4644,2800.02,13067.32,25,759.9,617,9147.12,1.2,0
app_51bd1b06,3199.0,2580.32,23,368.1,715,3096.38,0.536,1
app_2fe389fa,3892.32,10319.91,25,1213.12,539,7223.94,1.2,0
app_682d6f53,4302.49,15932.34,33,648.26,812,19118.81,1.2,1
app_b75fa896,3163.77,21703.37,52,1407.21,705,15192.36,1.2,0
app_9781c085,1973.4,16413.05,28,758.0,507,11489.14,1.2,0
app_56434275,2896.7,10692.03,15,131.57,616,12830.44,1.2,1
app_b5b7c4cb,3359.9,24255.49,41,1170.19,694,16978.84,1.2,0
app_275a90ab,4781.59,14822.97,17,0.0,697,17787.56,1.2,1
app_67a18ca5,3455.01,18866.6,38,406.74,552,13206.62,1.2,0
app_14091eeb,3909.46,15810.02,32,542.15,713,11067.02,1.2,0
app_478497a3,3063.13,16428.12,18,0.0,709,19713.75,1.2,1
app_5642395c,2025.09,24490.58,43,1384.65,593,17143.41,1.2,0
app_a0231204,3851.98,11031.82,62,212.62,786,13238.19,0.61,1
app_f688e012,1500.0,5243.07,35,540.06,445,3670.15,1.2,0
app_89cdbc30,4370.42,25249.35,49,978.48,659,17674.55,1.2,0
app_28eaf947,3216.97,13832.66,40,966.05,749,16599.19,1.2,1
app_a25e87fc,1754.85,13152.68,56,570.65,535,9206.87,1.2,0
app_b0531ae5,4277.06,2365.81,18,695.69,740,3000.0,0.531,1
app_8fcd4186,2955.63,32195.14,45,1358.24,522,22536.6,1.2,0
app_3af74141,2208.12,12136.49,39,1075.5,569,8495.55,1.2,0
app_ab5f0088,3971.23,16132.49,40,669.98,692,19358.99,1.2,1
app_73cc2653,1790.2,11989.76,25,1142.5,634,8392.83,1.2,0
app_35295b90,3726.34,12709.24,17,444.16,722,15251.09,1.2,1
app_d1401455,1522.05,20766.68,23,1130.28,605,14536.67,1.2,0
app_4857a5ab,3386.02,23139.48,53,740.04,659,16197.64,1.2,0
app_57c1ead6,3706.89,12415.52,34,53.63,714,14898.62,1.197,1
app_6348dd3b,3719.27,16393.13,49,0.0,714,11475.19,1.079,0
app_c7b2b352,2851.0,14796.6,53,0.0,727,17755.92,1.175,1
app_9835d4f1,3866.66,18753.23,34,915.74,618,13127.26,1.2,0
app_16ca2db0,3070.11,21422.05,28,735.27,664,14995.43,1.2,0
app_1064c287,5468.73,11587.23,32,597.31,771,13904.67,0.904,1
app_61bcc6ee,2695.16,18988.59,47,1109.28,677,13292.02,1.2,0
app_1ddd69d7,4128.5,10954.28,32,0.0,740,13145.14,0.995,1
app_02aacbe3,2012.16,27249.78,25,907.6,544,19074.85,1.2,0
app_bf72807a,2472.31,11934.32,23,853.88,642,8354.02,1.2,0
app_469fa860,5611.53,20864.42,21,275.54,842,25037.3,1.2,1
app_e525cd94,1978.46,16417.96,29,1124.65,668,11492.57,1.2,0
app_92a06bc7,4158.5,8000.03,46,477.48,609,9600.04,0.617,1
app_19700ae8,1605.21,25640.28,53,897.91,656,17948.2,1.2,0
app_834b2057,3464.18,16034.23,32,1092.6,651,11223.96,1.2,0
app_aa0f74a6,3048.04,10465.31,45,1015.13,682,12558.37,1.2,1
app_108491da,1778.24,15008.27,31,855.25,507,10505.79,1.2,0
app_80b98300,4793.38,1000.0,16,157.45,741,3000.0,0.189,1
app_293830d3,1723.27,20186.86,36,218.32,686,14130.8,1.2,0
app_9d10847a,2344.14,18428.37,18,854.53,661,12899.86,1.2,0
app_869d1fbf,3758.44,6754.4,35,388.62,762,8105.28,0.72,1
app_b6f52183,3624.41,25075.65,36,1607.26,460,17552.96,1.2,0
app_a56ee037,4648.95,10061.66,14,18.13,716,12073.99,1.2,1
app_a068533d,2757.65,15624.87,39,682.85,647,10937.41,1.2,0
app_7f2f11a2,2820.99,11434.24,38,1234.98,550,8003.97,1.2,0
app_34e0b7ad,2593.41,9233.4,43,221.42,748,11080.08,1.079,1
app_97add5a4,1500.0,12255.01,41,1013.86,581,8578.51,1.2,0
app_cd0f1e8e,3356.05,17370.11,33,1035.4,699,20844.14,1.2,1
app_052e5d71,2523.34,14989.12,49,360.7,654,10492.38,1.2,0
app_cf1fe6aa,2139.07,10877.07,38,550.35,693,7613.95,1.2,0
app_870414ab,3428.34,5272.95,21,1026.12,715,6327.54,1.178,1
app_c74efe73,2030.34,22171.54,35,883.37,669,15520.08,1.2,0
app_95a7cc33,4746.54,2336.9,36,753.75,722,3000.0,0.323,1
app_6517547a,2660.65,5470.62,49,625.79,601,3829.43,0.739,0
app_6c2bbadf,3360.64,24507.77,26,1077.35,570,17155.44,1.2,0
app_a491c545,3932.95,12577.99,49,225.01,814,15093.59,0.84,1
app_7ce103f1,2875.84,4081.35,35,220.7,625,3000.0,0.563,0
app_a5f412e0,4024.16,12212.48,63,251.33,731,14654.97,0.641,1
app_89d8291f,5662.87,24829.75,39,1113.69,589,17380.82,1.2,0
app_cf544427,3375.67,11143.67,38,626.58,635,7800.57,1.2,0
app_821a09a0,5370.24,4307.54,36,592.71,660,5169.05,0.378,1
app_4c62f1d7,2727.38,22841.44,39,725.43,673,15989.01,1.2,0
app_5a353558,5661.67,13330.77,49,551.24,614,15996.93,0.674,1
app_c68193c0,3388.61,25267.88,51,875.04,792,17687.51,1.2,0
app_617f10e1,3187.48,18397.19,21,569.24,558,12878.03,1.2,0
app_b251e50d,2765.17,22668.54,45,0.0,705,27202.24,1.2,1
app_acb53430,2818.5,18424.84,69,640.57,719,12897.39,1.2,0
app_97d66c13,3915.84,25704.27,6,498.51,844,30845.13,1.2,1
app_62a32517,3121.56,11089.33,14,587.07,515,7762.53,1.2,0
app_6a398aed,1500.0,28346.54,36,532.2,520,19842.58,1.2,0
app_9454ddd7,2616.35,15347.95,39,78.29,819,18417.54,1.2,1
app_aaadda40,1593.98,14135.17,38,468.66,630,9894.62,1.2,0
app_c9eaf073,2571.99,6912.47,55,466.16,728,8294.96,0.768,1
app_131c10af,1969.78,23010.35,34,485.98,707,16107.24,1.2,0
app_c4509799,2813.54,24734.77,33,552.12,632,17314.34,1.2,0
app_87ec4605,4491.72,15063.84,44,118.83,835,18076.61,0.941,1
app_d7835dfd,3198.17,23324.51,13,267.68,527,16327.15,1.2,0
app_36139c8d,2340.04,10231.32,40,510.83,750,12277.59,1.2,1
app_1bf4de92,5041.61,10624.39,25,1336.16,558,7437.07,1.2,0
app_dc067beb,1500.0,12786.2,38,930.78,601,8950.34,1.2,0
app_7098f34b,4343.88,14578.09,21,142.9,750,17493.71,1.2,1
app_5b405d01,2893.37,10202.07,34,982.14,508,7141.45,1.2,0
app_75f014f1,1500.0,6164.0,48,0.0,714,7396.8,1.027,1
app_9b9b7eb8,1500.0,14895.39,60,1121.03,728,10426.77,1.2,0
app_5850a258,1500.0,18040.65,45,1053.32,605,12628.46,1.2,0
app_06bb9dbb,3127.02,20383.91,29,1076.67,707,24460.7,1.2,1
app_c7ef013f,3712.78,11452.21,37,1243.16,540,8016.55,1.2,0
app_982fa5b6,2883.58,8477.07,29,1125.04,545,10172.48,1.2,1
app_2f3a68e5,1846.77,27529.94,33,1467.29,599,19270.96,1.2,0
app_1d6946c6,2045.35,28779.07,43,873.79,516,20145.35,1.2,0
app_e6534472,3757.02,7556.43,23,832.91,622,9067.72,1.2,1
app_fd16e4c9,1500.0,24966.98,35,102.58,631,17476.89,1.2,0
app_d4002847,3041.69,11452.98,41,1149.1,745,13743.58,1.2,1
app_1a2bc799,1500.0,25957.69,28,479.68,639,18170.39,1.2,0
app_8fa660e6,2898.08,9602.07,45,843.02,730,6721.45,1.174,0
app_0ff18909,2559.92,8392.44,49,465.07,679,10070.93,0.985,1
app_dc125de4,2965.24,2160.99,39,719.05,476,3000.0,0.467,0
