application_id,income,loan_amount,loan_duration_months,existing_debt,credit_score,collateral_value,DTI,__label
app_8cf8caa8,1962.27,12196.17,22,246.18,746,14635.41,1.2,1
app_179bf38d,1858.46,19387.69,32,1168.85,633,13571.38,1.2,0
app_5ca2a31b,3308.07,10988.09,48,557.35,602,13185.71,0.999,1
app_f14a1a9d,3155.62,11492.34,52,1309.64,620,8044.64,1.2,0
app_5892b4ba,4157.23,10745.81,44,251.69,716,12894.97,0.766,1
app_efd688cf,3371.93,14629.16,28,422.25,525,10240.41,1.2,0
app_82f1aeed,2171.6,16378.97,57,970.13,586,19654.77,1.2,1
app_e93f4e76,3224.85,26532.64,30,940.58,459,18572.85,1.2,0
app_a4dbe7ad,4266.74,5618.64,38,0.0,738,6742.37,0.416,1
app_44a1f074,3524.51,13300.92,22,37.59,581,9310.64,1.2,0
app_14318585,3418.41,2693.88,41,220.01,624,3232.66,0.295,1
app_4c833ea0,1945.43,24427.83,43,847.99,643,17099.48,1.2,0
app_8ee63470,2839.09,12194.22,37,212.07,730,14633.06,1.2,1
app_0e95f407,1719.57,21058.92,42,0.0,683,14741.25,1.2,0
app_c0abe9eb,1500.0,8303.71,48,273.09,597,9964.45,1.2,1
app_1ed5f505,1500.0,24161.43,12,1351.6,596,16913.0,1.2,0
app_5f702c1d,2807.6,8501.31,23,746.49,751,10201.57,1.2,1
app_14bb1d60,1500.0,15578.45,25,1417.4,505,10904.91,1.2,0
app_b7dc6722,5604.23,11800.23,22,129.09,643,14160.28,1.172,1
app_1c714394,1500.0,18568.96,21,27.85,573,12998.27,1.2,0
app_22885db8,2197.14,7487.03,25,51.51,840,8984.44,1.2,1
app_0ed913e5,2556.41,19472.23,14,638.41,615,13630.56,1.2,0
app_89c72a5e,2975.47,17448.38,21,285.45,658,20938.05,1.2,1
app_8172a1b6,2664.32,14157.06,32,805.55,548,9909.94,1.2,0
app_b27f0fe3,4485.09,13430.33,34,227.82,755,16116.4,1.108,1
app_bb484955,2264.17,16159.82,37,1578.63,506,11311.87,1.2,0
app_a4886231,4769.86,1000.0,38,1030.03,734,3000.0,0.282,1
app_71dcbdcf,2670.63,14637.3,36,799.17,544,10246.11,1.2,0
app_45f182d0,3710.12,13190.29,26,77.49,604,15828.34,1.2,1
app_bee55ae0,2890.73,21271.94,38,1286.07,606,14890.36,1.2,0
app_5a4f75d7,4392.01,13823.02,34,187.67,850,16587.63,1.154,1
app_9e9f1bed,2048.05,14004.73,41,1000.74,501,9803.31,1.2,0
app_714cea44,5122.68,11434.83,22,875.51,743,13721.8,1.2,1
app_66934a38,1500.0,28663.1,43,895.92,711,20064.17,1.2,0
app_c04c2bcf,4159.3,11831.5,28,632.74,733,14197.8,1.2,1
app_dda50cee,2514.68,13260.08,37,872.08,506,9282.06,1.2,0
app_30e80fea,2528.19,15390.92,6,482.16,666,18469.1,1.2,1
app_143b5eb9,3808.25,15039.19,43,741.23,607,10527.43,1.2,0
app_8825b403,4736.84,9224.67,47,2.52,720,11069.6,0.498,1
app_5eea57c0,3422.64,21960.22,58,594.62,503,15372.16,1.2,0
app_525cced3,3005.66,15962.66,41,440.9,621,19155.19,1.2,1
app_85f91f48,3266.87,10651.77,49,2042.98,625,7456.24,1.2,0
app_6b469e12,4583.11,9042.84,14,158.91,623,10851.41,1.2,1
app_c55edf0b,1500.0,28334.16,39,1051.88,578,19833.91,1.2,0
app_1e664de5,3827.13,17787.3,35,612.28,686,21344.76,1.2,1
app_d5a152fe,2157.85,9558.52,12,795.38,603,6690.96,1.2,0
app_54757061,2713.87,11793.15,36,0.0,635,14151.78,1.2,1
app_68c5b3bc,2907.26,20322.35,22,963.38,671,14225.65,1.2,0
app_752615b4,4777.07,11428.29,30,148.26,732,13713.94,0.988,1
app_5c253dde,2695.1,21776.42,37,1227.51,606,15243.5,1.2,0
app_a803ddb1,4784.69,17224.94,26,0.0,808,20669.92,1.2,1
app_32ccf46d,2756.66,7713.08,27,1208.75,580,5399.16,1.2,0
app_956f4ad8,3487.94,20405.29,23,80.74,714,24486.35,1.2,1
app_253f0338,2890.45,20978.06,46,979.43,634,14684.64,1.2,0
app_34dafd3d,3740.79,12376.19,37,486.04,754,14851.43,1.2,1
app_269f2eae,3055.15,18265.3,26,927.07,598,12785.71,1.2,0
app_442430d4,4193.18,25239.15,29,568.92,774,30286.98,1.2,1
app_e3bb25df,2598.0,32027.07,31,1029.64,544,22418.95,1.2,0
app_3b468026,3648.48,13493.6,46,527.64,788,16192.32,1.109,1
app_1d9546ea,2405.03,16006.99,68,1057.7,549,11204.89,1.2,0
app_d82da722,3305.74,6343.92,47,254.25,708,7612.7,0.567,1
app_fa83c517,2436.49,22388.95,25,469.77,615,15672.27,1.2,0
app_4f2dc252,4600.96,13995.19,26,670.99,647,16794.23,1.2,1
app_eb2b1715,1978.46,12336.28,51,1153.37,642,8635.4,1.2,0
app_eaa2207c,5247.21,28875.9,15,104.65,656,34651.07,1.2,1
app_f14ee1a6,1649.18,11534.5,32,413.36,623,8074.15,1.2,0
app_641da1b8,4051.7,14886.17,42,641.2,673,17863.41,1.2,1
app_fffe0bc3,4621.14,19406.59,13,499.05,478,13584.61,1.2,0
app_1ea65144,4017.33,11269.17,30,1204.37,738,13523.0,1.2,1
app_bc1b63e5,3226.1,12413.56,24,914.72,612,8689.49,1.2,0
app_7e7e89fb,2143.69,10918.16,36,313.94,643,13101.79,1.2,1
app_f46eb60f,1960.46,16938.84,37,1141.92,675,11857.19,1.2,0
app_5715dafd,3705.65,9263.06,41,644.34,669,11115.68,0.906,1
app_c0e72f44,3290.39,23877.51,51,1611.33,539,16714.26,1.2,0
app_4519fcf1,4013.9,12067.67,34,140.29,596,14481.2,1.096,1
app_f3b0bd16,2592.68,13389.87,37,582.38,523,9372.91,1.2,0
app_9c9a681a,4234.3,12905.53,42,1274.35,719,15486.63,1.172,1
app_5e82bab0,2985.08,11534.63,20,1533.13,535,8074.24,1.2,0
app_c5b10b78,2956.06,11765.41,34,39.0,678,14118.49,1.2,1
app_eb25f36b,3729.38,13164.04,19,1277.04,634,9214.83,1.2,0
app_754d92cb,3379.48,2507.0,27,378.12,781,3008.4,0.442,1
app_8f643f54,1500.0,17492.88,44,0.0,672,12245.02,1.2,0
app_171be91d,2817.55,13991.97,38,833.83,738,16790.37,1.2,1
app_b88fa09c,1500.0,13291.32,37,822.01,633,9303.93,1.2,0
app_e4553ffa,4789.37,15650.71,33,0.0,668,18780.85,1.188,1
app_bbc0e872,2916.37,11457.32,43,1263.36,608,8020.12,1.2,0
app_100a1ffc,1500.0,4331.47,58,181.38,561,5197.76,0.718,1
app_bf8967b5,3735.25,18080.13,49,1010.78,632,12656.09,1.2,0
app_410a3cad,4363.01,16184.93,63,788.4,589,19421.92,0.887,1
app_e8ce0abc,2946.66,24848.88,50,729.36,681,17394.22,1.2,0
app_d7163c71,4927.74,27435.1,26,197.04,678,32922.13,1.2,1
app_03bca513,2009.78,12659.88,6,726.12,625,8861.91,1.2,0
app_08ed66ba,3506.78,23612.29,36,916.41,718,28334.74,1.2,1
app_9324754b,3326.41,19675.45,52,922.38,634,13772.81,1.2,0
app_139b2768,4366.33,10270.29,40,1293.75,681,12324.34,1.002,1
app_b803e987,2919.46,25546.67,49,904.69,433,17882.67,1.2,0
app_da9ac5db,4516.7,1000.0,53,467.79,769,3000.0,0.154,1
app_98f6f8c5,1597.89,8684.96,39,886.56,565,6079.47,1.2,0
app_fa5f2876,4084.66,28604.62,46,819.8,759,34325.54,1.2,1
app_9c0a45df,3979.46,16859.57,11,824.57,656,11801.7,1.2,0
app_1bbb19b2,3030.2,10941.8,27,1000.81,752,13130.17,1.2,1
app_16a78f08,3151.54,21729.61,35,979.02,517,15210.73,1.2,0
app_b5e44fee,1813.56,12900.49,39,883.71,809,15480.58,1.2,1
app_ba9f6d2d,4070.0,12011.86,31,1092.13,777,8408.3,1.2,0
app_485d6d7d,5480.1,18716.38,31,46.72,755,22459.66,1.2,1
app_4e39829f,1500.0,16569.38,34,1537.16,575,11598.57,1.2,0
app_5e5808cf,1560.75,15026.67,27,417.05,693,18032.0,1.2,1
app_0f1b5409,2226.3,22742.04,17,693.19,647,15919.43,1.2,0
app_c2f31e07,3385.92,2347.16,44,849.24,696,3000.0,0.44,1
app_a5243729,1500.0,22235.82,16,1023.52,537,15565.07,1.2,0
app_8be2ec06,2840.16,9348.54,33,142.32,741,11218.25,1.2,1
app_32b87a70,2053.93,23881.15,39,620.98,539,16716.8,1.2,0
app_058b6e70,2352.5,13744.4,31,0.0,662,16493.28,1.2,1
app_46adf12b,1598.97,27454.07,15,323.46,677,19217.85,1.2,0
app_286d3fe1,5356.76,7530.1,28,646.49,537,9036.12,0.723,1
app_06e4b8e6,1500.0,16315.6,54,725.71,607,11420.92,1.2,0
app_a9073a83,5133.79,24641.31,29,393.27,827,29569.57,1.2,1
app_bd9be4db,1500.0,24165.49,23,940.99,583,16915.84,1.2,0
app_bffc1db5,3041.99,6101.39,39,798.22,690,7321.67,0.88,1
app_d7d2ce5b,2570.11,21427.04,24,1195.88,657,14998.93,1.2,0
app_e54d6262,6603.63,9743.37,30,707.59,757,11692.05,0.697,1
app_20604e52,1964.91,15581.02,42,568.97,571,10906.72,1.2,0
app_80161227,4089.59,17975.63,28,0.0,565,21570.76,1.2,1
app_115e44f0,1500.0,10120.99,34,424.45,550,7084.7,1.2,0
app_e6aa7fb5,3225.91,9356.95,51,664.78,701,11228.34,0.889,1
app_fb334446,2038.97,15400.6,39,1133.67,536,10780.42,1.2,0
app_3d42d708,4036.48,1000.0,38,704.86,680,3000.0,0.253,1
app_885510ae,4316.53,12712.57,38,885.67,592,8898.8,1.135,0
app_921701d0,3885.68,12642.63,46,951.09,699,15171.16,1.094,1
app_43a97e41,3315.32,13789.4,45,595.2,676,9652.58,1.2,0
app_58ce0201,6210.64,11267.5,9,180.77,786,13521.0,1.2,1
app_c9a594e7,3053.08,19493.48,48,1093.78,685,13645.44,1.2,0
app_3a0ec1c0,4919.42,21130.2,40,762.1,678,25356.24,1.2,1
app_b9994dc9,1898.54,28240.61,38,1221.95,608,19768.42,1.2,0
app_36e52d21,3413.48,12065.9,53,622.1,580,14479.08,0.983,1
app_5b7fc0ee,2284.76,28693.76,33,179.81,732,20085.63,1.2,0
app_e2f40150,4682.39,11579.92,31,832.94,662,13895.91,1.135,1
app_70b01a8c,3648.26,21253.17,38,958.21,587,14877.22,1.2,0
app_24222c20,5045.64,6807.94,16,645.78,744,8169.53,1.14,1
app_bd2b811f,2980.24,20446.37,32,1214.99,596,14312.46,1.2,0
app_b2f3045a,3512.89,10128.65,60,0.0,734,12154.38,0.577,1
app_3bb25cbb,1500.0,17350.6,30,65.99,627,12145.42,1.2,0
app_7bfe7b47,3619.96,1000.0,46,974.0,804,3000.0,0.341,1
app_bc264b29,2858.96,18276.35,51,1572.95,679,12793.44,1.2,0
app_34b44dd3,3058.46,13208.07,41,0.0,732,15849.68,1.2,1
app_e01eddde,4772.99,21839.62,53,973.17,594,15287.73,1.2,0
app_bb31ec9a,4381.27,7105.04,24,906.52,796,8526.05,1.018,1
app_8dae8ea6,1508.89,23807.99,34,1035.92,632,16665.59,1.2,0
app_f1c18268,4994.35,12496.31,52,523.77,743,14995.57,0.682,1
app_44ae1103,1666.74,30951.95,41,1185.2,487,21666.37,1.2,0
app_85d14d5e,3177.3,19427.3,39,0.0,772,23312.76,1.2,1
app_e1f2ffa6,1956.22,26467.9,34,981.88,682,18527.53,1.2,0
app_d1df724f,3102.51,6042.92,33,730.87,606,7251.5,0.944,1
app_c8a74a50,1500.0,22942.33,28,743.11,470,16059.63,1.2,0
app_d27155e1,3321.02,11954.6,47,91.51,816,14345.52,0.947,1
app_41d69c85,1815.44,13901.45,54,984.58,561,9731.01,1.2,0
app_57637b4c,3844.87,20118.44,53,73.28,697,24142.13,1.2,1
app_8170babe,2590.16,12082.56,35,902.13,679,8457.79,1.2,0
app_d0bae8da,5207.43,10024.74,33,665.72,659,12029.69,0.828,1
app_b4e179a6,3088.64,17472.56,24,517.27,701,12230.79,1.2,0
app_afcc9147,3843.58,21842.12,29,516.48,850,26210.55,1.2,1
app_1cbfe27c,1500.0,6613.11,51,569.28,598,4629.18,1.2,0
app_a5bff55d,3414.08,13608.98,24,328.02,731,16330.77,1.2,1
app_c6791534,1500.0,13799.5,31,328.47,570,9659.65,1.2,0
app_ae687053,4118.8,9602.71,32,392.04,654,11523.25,0.969,1
app_0ae87427,3191.06,26615.87,30,1094.08,583,18631.11,1.2,0
app_bbf8910a,4365.49,21394.68,42,0.0,731,25673.61,1.2,1
app_0e1520d4,3732.86,16670.42,47,623.95,496,11669.3,1.2,0
app_b4929331,4141.17,1461.14,33,914.74,566,3000.0,0.349,1
app_c7e6c27e,1500.0,11807.81,35,753.71,697,8265.46,1.2,0
app_dc38db42,4954.35,14971.64,37,557.29,639,17965.97,1.093,1
app_feba6c66,3357.21,11327.73,46,1374.46,614,7929.41,1.2,0
app_5e742027,3823.79,14401.86,6,520.9,692,17282.23,1.2,1
app_f8469f53,2449.37,22239.2,35,443.92,590,15567.44,1.2,0
app_d8f23d70,4067.56,12689.6,37,815.75,623,15227.52,1.2,1
app_60f0bbcb,2675.7,25739.58,15,971.86,559,18017.7,1.2,0
app_d780ddea,3629.29,6571.15,33,1136.5,611,7885.39,0.972,1
app_9ecb5441,1500.0,10188.39,56,715.06,598,7131.87,1.2,0
app_f2bb475a,3597.22,6333.46,33,1383.3,797,7600.16,1.025,1
app_192f1767,1647.06,21885.44,26,189.45,671,15319.81,1.2,0
app_25e8f2c8,5160.09,18276.31,30,333.29,752,21931.58,1.2,1
app_9b2ffaea,2891.5,15638.18,16,945.55,675,10946.72,1.2,0
app_d0569243,2802.41,15832.56,39,700.06,761,18999.07,1.2,1
app_38577087,1805.53,8298.24,29,1255.65,562,5808.77,1.2,0
app_48a235e0,3305.96,1071.9,57,730.29,753,3000.0,0.289,1
app_111e11a5,3467.73,21460.25,33,834.49,570,15022.18,1.2,0
app_8a01d948,6634.74,15335.47,30,586.2,629,18402.57,1.013,1
app_e8763b68,4004.51,14033.59,42,1326.39,626,9823.51,1.2,0
app_64980368,4094.47,12064.81,35,169.32,668,14477.78,1.052,1
app_e4287bde,3979.59,17348.78,26,693.48,677,12144.15,1.2,0
app_ecead48a,4675.61,15361.98,32,629.34,654,18434.37,1.2,1
app_a8f05778,2240.39,23818.83,46,507.24,540,16673.18,1.2,0
app_2b54ca47,4108.7,22356.79,13,511.33,603,26828.15,1.2,1
app_c77f98f4,1865.67,15813.43,30,686.48,600,11069.4,1.2,0
app_cbd4861b,3464.74,3225.26,45,701.15,759,3870.31,0.451,1
app_e544ade5,1500.0,19793.51,44,487.52,600,13855.46,1.2,0
app_d49792c5,3883.73,23052.9,59,0.0,850,27663.48,1.2,1
app_24fe11fe,1584.77,23884.04,47,501.72,634,16718.83,1.2,0
app_513ec5bf,3892.47,15325.98,38,878.54,705,18391.18,1.2,1
app_a5c1aa78,2332.13,24576.39,42,1192.73,553,17203.47,1.2,0
app_33cddc39,2954.74,8593.67,28,714.48,768,10312.4,1.2,1
app_2e8d1046,2344.87,26585.51,52,997.36,542,18609.86,1.2,0
app_9b10702f,5575.38,11633.9,37,264.16,637,13960.68,0.724,1
app_e63e9840,1500.0,21797.21,26,2123.81,523,15258.05,1.2,0
app_8b1eb0e0,2742.62,15060.83,54,425.84,740,18073.0,1.2,1
app_a77ec6b7,1500.0,13934.93,23,141.98,608,9754.45,1.2,0
app_3e6b1dd2,1757.17,4066.82,29,67.49,727,4880.19,0.996,1
app_e4944b10,2805.58,23362.79,45,1356.33,599,16353.95,1.2,0
app_9d1cdb15,4303.47,15069.08,37,241.12,676,18082.9,1.192,1
app_b418d8e4,1682.44,20529.7,34,634.73,553,14370.79,1.2,0
app_f8ac8961,2789.6,17873.05,36,54.88,756,21447.66,1.2,1
app_b753402b,1939.55,9561.0,48,685.16,571,6692.7,1.2,0
app_7f4ad257,4041.18,18855.54,36,0.0,738,22626.64,1.2,1
app_756da59a,2015.01,29327.54,35,5.99,625,20529.28,1.2,0
app_7709ad58,5944.6,21455.52,57,0.0,763,25746.63,0.76,1
app_b0506a84,1778.01,19345.74,20,642.22,552,13542.02,1.2,0
app_0a93acf8,4898.56,16804.31,39,0.0,678,20165.18,1.056,1
app_19c27978,1753.88,23218.05,50,1322.55,547,16252.64,1.2,0
app_a32da7a6,1500.0,1398.23,53,239.5,647,3000.0,0.371,1
app_2127ea65,4142.66,25590.96,36,782.64,590,17913.67,1.2,0
app_6e24da18,4227.16,21600.28,41,690.41,781,25920.34,1.2,1
app_ce1ed967,1500.0,22529.17,32,0.0,451,15770.42,1.2,0
app_b7ef3bd6,2981.88,15187.34,37,473.75,836,18224.81,1.2,1
app_4888d19b,1500.0,17835.4,39,605.49,601,12484.78,1.2,0
app_ebd59fff,2400.05,20459.44,27,1212.56,697,24551.32,1.2,1
app_b83caa40,3528.05,17680.18,35,666.39,608,12376.13,1.2,0
app_473458ed,4318.0,7294.45,34,155.96,850,8753.34,0.632,1
app_58a524b5,2410.27,27271.39,33,1003.72,507,19089.98,1.2,0
app_39cd9185,3552.93,13263.21,55,488.79,796,15915.85,0.952,1
app_6ff9d6bd,3140.73,27764.41,35,1856.09,566,19435.09,1.2,0
app_f408e682,3233.54,4739.68,63,727.78,676,5687.62,0.504,1
app_0d7a92ef,3749.02,22126.15,59,280.87,581,15488.31,1.2,0
app_f6b5083f,3537.48,1000.0,48,291.84,751,3000.0,0.153,1
app_5271da4c,4859.77,15880.54,30,947.47,669,11116.38,1.2,0
app_a3383736,3433.29,8214.23,48,551.46,556,9857.08,0.759,1
app_a497f353,1500.0,27007.42,40,595.12,588,18905.19,1.2,0
app_25305067,4013.24,16414.4,19,63.62,719,19697.28,1.2,1
app_35fe162b,2400.17,21431.16,21,1042.85,676,15001.81,1.2,0
app_80e84d1f,4486.82,12834.67,34,66.06,694,15401.6,1.024,1
app_416e598f,3759.71,17285.83,25,703.1,614,12100.08,1.2,0
app_0ba3c913,3626.49,14911.82,42,755.59,799,17894.18,1.2,1
app_acb9e691,3495.86,12394.57,25,869.69,568,8676.2,1.2,0
app_4754c754,2861.67,9349.85,30,131.26,677,11219.82,1.2,1
app_9386042e,3678.45,19195.43,65,968.2,579,13436.8,1.2,0
app_b8fd6a68,4004.13,13538.95,41,1230.68,640,16246.74,1.2,1
app_4ce495a9,3359.05,19246.5,17,1208.28,688,13472.55,1.2,0
app_243227ca,3142.82,11946.4,15,0.0,773,14335.68,1.2,1
app_f92b814a,2033.58,11347.18,38,691.04,567,7943.03,1.2,0
app_32e5568a,4739.33,5029.6,25,461.63,767,6035.52,0.607,1
app_78d9a70f,3738.16,14009.63,47,586.34,727,9806.74,1.114,0
app_720755eb,2866.23,19970.87,28,1205.3,741,23965.05,1.2,1
app_0f90354f,1500.0,14866.57,45,1321.06,595,10406.6,1.2,0
app_d5c33f68,4044.66,16550.12,37,0.0,643,19860.14,1.2,1
app_efafff3c,2735.12,25292.89,55,1211.81,620,17705.03,1.2,0
app_c05f39ea,4748.81,7999.49,34,70.35,612,9599.39,0.609,1
app_2555944b,2833.55,19113.08,44,1118.44,616,13379.16,1.2,0
app_2353c1ee,4556.62,11743.9,40,109.54,725,14092.68,0.797,1
app_325a5740,3168.42,13981.91,36,650.56,563,9787.34,1.2,0
app_071f6a8d,2875.07,19594.65,48,614.97,838,23513.58,1.2,1
app_5ce55aac,2310.75,36190.57,33,1002.08,572,25333.4,1.2,0
app_226720e4,4372.33,17013.69,34,1110.69,716,20416.43,1.2,1
app_929de243,2770.49,12546.01,41,846.39,557,8782.21,1.2,0
app_04dc3188,3223.53,28030.58,32,0.0,651,33636.7,1.2,1
app_d3881f5b,2448.43,21280.0,42,1170.65,554,14896.0,1.2,0
app_ee6f4f9a,4340.44,6743.64,28,32.92,616,8092.37,0.673,1
app_200b382f,3564.21,22131.67,47,915.73,654,15492.17,1.2,0
app_a5428fde,2238.71,17178.53,38,650.84,726,20614.23,1.2,1
app_cd13c40c,1512.94,9011.76,27,1125.97,648,6308.23,1.2,0
app_f849c476,2632.06,6113.4,27,257.08,604,7336.08,1.13,1
app_7d75499a,1500.0,13068.99,37,427.76,591,9148.29,1.2,0
app_12f2f7e3,5058.55,4189.32,33,809.9,670,5027.19,0.461,1
app_d77a9e1f,1926.33,24980.97,32,1341.8,630,17486.68,1.2,0
app_0fd738eb,3657.16,14878.14,39,808.35,661,17853.77,1.2,1
app_b60d25c8,2541.21,17630.91,44,489.93,671,12341.63,1.2,0
app_2dded709,4466.33,4098.45,50,1293.64,770,4918.14,0.51,1
app_be91fb9b,3926.98,18512.23,16,162.35,617,12958.56,1.2,0
app_faf159e3,3408.02,6512.54,35,646.23,598,7815.05,0.845,1
app_d14790a0,2051.12,27059.22,23,1247.9,566,18941.46,1.2,0
app_22ef05c8,4545.79,18583.97,44,763.66,619,22300.76,1.2,1
app_f57e689e,3613.66,12883.84,39,1003.3,633,9018.69,1.2,0
app_da76ec50,4336.96,6937.14,19,748.94,713,8324.57,1.183,1
app_24c4b1fd,3649.38,17731.6,19,1286.45,574,12412.12,1.2,0
app_9016e416,4342.0,8115.24,55,49.37,676,9738.29,0.419,1
app_f459b617,2607.45,11446.91,39,1544.76,565,8012.83,1.2,0
app_1fc5f99c,4395.14,1000.0,35,274.78,642,3000.0,0.141,1
app_e65f89df,3581.45,16042.54,33,749.12,465,11229.78,1.2,0
app_e01b53cc,2868.01,17766.56,10,93.47,672,21319.87,1.2,1
app_3140abad,4243.62,22611.62,29,1421.81,548,15828.14,1.2,0
app_963ac3c5,5009.1,3846.74,48,237.55,628,4616.08,0.239,1
app_2bc7cb3a,2282.86,19664.07,30,1121.58,559,13764.85,1.2,0
app_6c73d0ed,4620.37,14653.33,35,223.45,710,17584.0,1.136,1
app_a2cf0808,3050.25,30370.79,47,1290.4,816,21259.56,1.2,0
app_16f94174,4515.96,14907.86,44,0.0,668,17889.43,0.9,1
app_75b30ebf,1993.83,21885.68,33,955.29,676,15319.98,1.2,0
app_20a29283,4863.15,11029.67,27,854.11,754,13235.61,1.184,1
app_eb6ad843,1500.0,16121.08,37,1211.53,663,11284.75,1.2,0
app_5c030aa7,4283.91,15511.49,36,130.46,681,18613.78,1.2,1
app_ad3eb84f,2518.99,17791.92,13,741.01,603,12454.35,1.2,0
app_7bfa5fdf,3718.63,10519.06,41,0.0,586,12622.87,0.828,1
app_8cb88751,2151.83,22584.69,56,1212.85,497,15809.28,1.2,0
app_9723d774,3767.63,13539.81,38,615.72,635,16247.77,1.2,1
app_35d071e7,2564.94,20521.94,45,577.71,575,14365.36,1.2,0
app_92c2a215,1500.0,8271.23,29,0.0,711,9925.47,1.2,1
app_31e86582,2444.05,4444.72,38,528.67,633,3111.3,0.791,0
app_527c0c7d,2718.15,12180.04,32,521.24,708,14616.05,1.2,1
app_47385187,2244.84,8782.37,18,666.45,599,6147.66,1.2,0
app_f697672f,3391.75,15751.27,32,13.99,680,18901.53,1.2,1
app_49c6d71f,2725.86,19949.31,58,632.44,594,13964.52,1.2,0
app_0bc58586,4426.12,11859.46,29,0.0,664,14231.35,1.109,1
app_8f09a25d,1500.0,7640.36,26,481.16,640,5348.25,1.2,0
app_e28f3a2e,4601.09,6576.72,32,0.0,665,7892.07,0.536,1
app_100db843,2898.98,22949.63,27,1320.74,493,16064.74,1.2,0
app_5a0f0a99,2752.37,16257.97,56,597.37,697,19509.57,1.2,1
app_5e217741,1500.0,5865.32,37,756.77,522,4105.72,1.2,0
app_9694322e,4065.53,12690.79,47,454.64,785,15228.95,0.909,1
app_eb285b44,2507.99,17307.99,48,508.62,797,12115.59,1.2,0
app_3229f925,4375.26,14284.98,42,1150.85,755,17141.97,1.196,1
app_98a641cc,1500.0,26420.82,31,942.86,510,18494.58,1.2,0
app_1f38a5a9,4526.2,8091.75,37,286.36,834,9710.11,0.643,1
app_ad8fce3f,4482.26,18279.08,36,750.62,677,12795.36,1.2,0
app_e22060c0,3671.08,9471.98,47,184.68,697,11366.37,0.709,1
app_1b7e13bd,1500.0,22225.14,59,1188.49,702,15557.6,1.2,0
app_dac23cb5,3153.9,13417.95,24,308.89,754,16101.53,1.2,1
app_53b9def9,2601.82,9524.15,20,347.53,634,6666.91,1.2,0
app_fde979e7,6063.89,20174.75,13,968.43,765,24209.7,1.2,1
app_69420f56,1500.0,16180.79,49,1120.17,508,11326.55,1.2,0
app_084dde57,4610.74,1000.0,33,855.18,701,3000.0,0.264,1
app_94ff6582,2001.06,23336.08,47,1424.02,661,16335.25,1.2,0
app_96386263,5081.37,16397.45,39,435.8,683,19676.94,1.079,1
app_ac06d36a,1500.0,12268.13,32,996.58,700,8587.69,1.2,0
app_533e474a,3958.2,18020.86,48,307.42,741,21625.03,1.2,1
app_930bc065,2256.47,25932.82,43,423.81,611,18152.97,1.2,0
app_037d6473,5648.11,10912.61,41,618.35,627,13095.14,0.675,1
app_bfc894de,3010.71,9636.99,28,1330.29,624,6745.89,1.2,0
app_38bb22ae,3695.52,14678.77,35,405.03,745,17614.52,1.2,1
app_ff83c015,1772.63,18242.02,32,265.76,535,12769.41,1.2,0
app_f4769303,5568.21,14308.34,20,0.0,692,17170.01,1.2,1
app_abc3198d,4061.19,16879.45,51,1040.77,632,11815.62,1.2,0
app_954cdfed,2664.28,17625.14,31,745.24,643,21150.17,1.2,1
app_3c7aba78,2677.05,20112.02,34,1061.82,581,14078.41,1.2,0
app_9749e153,3350.94,21632.9,48,95.65,739,25959.48,1.2,1
app_b81d583e,1757.32,10891.89,48,218.36,664,7624.32,1.2,0
app_71c778cd,3747.28,10730.72,40,632.48,642,12876.86,1.028,1
app_a1f46352,3217.73,18680.22,20,832.05,696,13076.16,1.2,0
app_b632de87,5676.59,16304.09,21,596.24,759,19564.91,1.2,1
app_6dd76695,3225.71,22709.73,40,871.04,557,15896.81,1.2,0
app_bc8e3acc,2102.06,14037.85,38,623.03,606,16845.42,1.2,1
app_c6fdee10,3145.02,30327.27,36,875.33,621,21229.09,1.2,0
app_3e8ffb51,6032.34,5858.11,38,80.14,661,7029.74,0.32,1
app_91903312,2450.41,26083.94,57,1079.26,573,18258.76,1.2,0
app_f8bba25a,6492.74,9434.67,29,0.0,797,11321.61,0.601,1
app_cb6856b7,3468.25,32506.83,19,1483.27,604,22754.78,1.2,0
app_c194ab35,4806.1,2113.34,53,714.61,697,3000.0,0.248,1
app_d69577b3,3145.11,13407.03,29,714.62,470,9384.92,1.2,0
app_22f3efb4,4861.76,19149.56,27,539.28,681,22979.47,1.2,1
app_c2ba7655,2828.27,14234.54,25,1320.83,595,9964.18,1.2,0
app_579b2eba,6022.11,12277.86,24,890.78,744,14733.43,1.167,1
app_dcab1c10,3226.87,25143.6,28,849.1,587,17600.52,1.2,0
app_706ebaed,2709.25,10418.46,52,494.94,605,12502.15,1.07,1
app_eeb55d0a,1500.0,27988.66,34,641.04,580,19592.06,1.2,0
app_77ddfe4b,2522.69,20538.57,31,946.96,703,24646.29,1.2,1
app_4abd4cc6,3929.53,19540.17,46,1187.64,643,13678.12,1.2,0
app_8db0f6d0,4347.93,10602.9,58,37.23,700,12723.47,0.513,1
app_2c158318,2514.89,20414.64,30,1025.9,588,14290.25,1.2,0
app_bb0b456a,2418.05,12057.31,22,0.0,709,14468.78,1.2,1
app_698126f3,2987.88,21160.19,42,126.96,504,14812.13,1.2,0
app_82b73b43,5973.52,5716.75,43,125.22,705,6860.1,0.288,1
app_357352a0,1866.75,21369.25,37,720.68,526,14958.47,1.2,0
app_62bba608,4267.77,4723.69,41,1450.59,794,5668.42,0.664,1
app_03a922a3,3218.35,17486.36,12,371.09,689,12240.45,1.2,0
