application_id,score,decision,top_feature,shap,explanation,proposed_loan_option,proposed_consolidation_loan
APP_0149,0.0010348780223064684,deny,DTI,-8.958229756620575,DTI decreased approval likelihood most,,"{'consolidate_amount': 77101.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0150,0.0016008848680421682,deny,DTI,-8.128496925759215,DTI decreased approval likelihood most,,"{'consolidate_amount': 62672.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0151,0.9983070642765435,deny,credit_score,6.823984677551765,credit_score increased approval likelihood most,,"{'consolidate_amount': 112729.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0152,0.0012012448864272857,deny,DTI,-7.28365007108221,DTI decreased approval likelihood most,,"{'consolidate_amount': 35149.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0153,0.005745242608081083,deny,DTI,-8.663578165593966,DTI decreased approval likelihood most,,"{'consolidate_amount': 56024.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0154,0.9999681285588958,approve,DTI,3.639935266498113,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0155,0.9995344397169131,approve,credit_score,7.220869397350576,credit_score increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0156,0.9999784283028421,approve,DTI,3.468280665958042,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0157,4.944133234987934e-05,deny,DTI,-4.29307816554733,DTI decreased approval likelihood most,,"{'consolidate_amount': 97199.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0158,0.9999719081499315,approve,DTI,3.431902815894992,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0159,0.9854514608757846,deny,DTI,-5.2559949176725445,DTI decreased approval likelihood most,,"{'consolidate_amount': 57801.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0160,0.00018300200241724978,deny,LTV,-6.871124601701989,LTV decreased approval likelihood most,,"{'consolidate_amount': 91025.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0161,0.9999846169159801,approve,credit_score,2.4316432680996516,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0162,0.9999894016872363,approve,credit_score,2.6726152671870254,credit_score increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0163,0.9998597317011589,approve,DTI,3.441502225761359,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0164,0.9983800109798112,deny,credit_score,6.325570850009722,credit_score increased approval likelihood most,,"{'consolidate_amount': 139566.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0165,0.9935452887560682,deny,credit_score,5.485609900649549,credit_score increased approval likelihood most,,"{'consolidate_amount': 86996.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0166,0.014747388266159766,deny,DTI,-4.748472771594636,DTI decreased approval likelihood most,,"{'consolidate_amount': 125321.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0167,0.00017687520524292517,deny,LTV,-6.878607295554289,LTV decreased approval likelihood most,,"{'consolidate_amount': 79006.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0168,0.0003727429248740836,deny,DTI,-8.721012033931771,DTI decreased approval likelihood most,,"{'consolidate_amount': 92706.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0169,0.0253505115566077,deny,income,-5.135512967443478,income decreased approval likelihood most,,"{'consolidate_amount': 65097.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0170,0.9999352866066138,approve,DTI,3.512572623813211,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0171,0.9998620891722305,approve,DTI,2.325644040387393,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0172,0.9999472143040085,approve,credit_score,3.4548998582960198,credit_score increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0173,0.9897416831300149,deny,DTI,-5.386932262001108,DTI decreased approval likelihood most,,"{'consolidate_amount': 55301.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0174,2.6473007659663555e-05,deny,DTI,-4.401615059782564,DTI decreased approval likelihood most,,"{'consolidate_amount': 111420.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0175,0.00025861558263798995,deny,LTV,-6.656280655580471,LTV decreased approval likelihood most,,"{'consolidate_amount': 97060.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0176,4.147357065740773e-05,deny,DTI,-4.256928397918928,DTI decreased approval likelihood most,,"{'consolidate_amount': 133492.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0177,0.9999874080416924,approve,credit_score,2.8282657518543752,credit_score increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0178,0.9999760486389421,approve,DTI,3.3654004852819535,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0179,0.9999127704819294,approve,DTI,3.3889508743334567,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0180,0.9977108964326132,deny,credit_score,6.159001817404299,credit_score increased approval likelihood most,,"{'consolidate_amount': 108622.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0181,0.0015476193607311557,deny,DTI,-5.565987371579093,DTI decreased approval likelihood most,,"{'consolidate_amount': 123394.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0182,0.9999701989659201,approve,DTI,3.366317334108704,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0183,0.9999132431507657,approve,DTI,3.081572259474746,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0184,0.9971535710233235,deny,DTI,-5.198279573886948,DTI decreased approval likelihood most,,"{'consolidate_amount': 48822.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0185,0.001744554311275835,deny,DTI,-5.458517865275764,DTI decreased approval likelihood most,,"{'consolidate_amount': 82115.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0186,0.9998836530253754,approve,credit_score,7.13826274398309,credit_score increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0187,0.9991221385288477,deny,credit_score,5.4670477589674835,credit_score increased approval likelihood most,,"{'consolidate_amount': 23344.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0188,0.9998935880837027,approve,DTI,3.28386004361422,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0189,0.9999305060050062,approve,DTI,3.322008959518908,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0190,0.9998315917884726,approve,credit_score,6.825375890331324,credit_score increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0191,0.9999709682600781,approve,DTI,3.2432116264696442,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0192,0.9996375575653874,approve,DTI,3.745889889164987,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0193,0.00021760013784426463,deny,LTV,-6.642138754711016,LTV decreased approval likelihood most,,"{'consolidate_amount': 87965.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0194,0.999880200344388,approve,DTI,2.5455000053450267,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0195,0.9999869315546117,approve,DTI,2.355068770113363,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0196,0.9999259186885048,approve,DTI,3.3214112771808035,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0197,0.0002072943141711834,deny,DTI,-5.887000212303361,DTI decreased approval likelihood most,,"{'consolidate_amount': 111524.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0198,0.9963978256574888,deny,credit_score,6.321797485106643,credit_score increased approval likelihood most,,"{'consolidate_amount': 91590.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0199,0.002315369780559828,deny,DTI,-9.074670289706972,DTI decreased approval likelihood most,,"{'consolidate_amount': 63510.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0200,0.9999551322997172,approve,DTI,3.3723051231181094,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
