application_id,annual_income,dti,credit_history_months,delinquencies_12m,age,income,employment_years,debt_to_income,credit_history_length,num_delinquencies,current_loans,requested_amount,loan_term_months
a128,16699.351970988297,0.6815963277487582,67,0,0.4626355956295566,-1.004578083333777,-1.3967257237194857,-0.2386439902099006,0.6818818225920112,0.5762250285078896,-0.3474938278394801,0.848982972802997,1.2640176378447763
a129,14305.23528162343,0.3095697953423655,102,0,-0.678640449923855,-0.7583985772307399,1.2352010836996035,-0.7112146029701975,-0.07686319161228909,0.6162231705186436,-0.5480893775601433,0.3615388677021223,2.2738228776755927
a130,6395.189030073963,0.4115115618780988,34,0,0.29942400970686117,1.2283646464898257,0.20530894470339714,1.3124792973579915,0.15084365679918993,-1.3055720663835364,-1.0879375372475668,-0.3707411434666343,1.4265083641598097
a131,9435.211133833924,0.3408388076136918,118,0,-0.2982609683338737,1.583041129907924,-2.407075730445063,-1.30672414473801,0.5242402666813897,1.1241185920401109,0.015672905158801678,-1.1998441696585136,-1.9726880814064418
a132,13545.869419630495,0.13949424210004283,66,0,-0.3148591164021111,-1.5261163641212967,-0.6329837491059093,0.5364960664781253,-1.0514683092460801,-1.5451291891686683,1.6788276174429466,0.09572447601549088,0.6239376264039418
a133,11726.65910274359,0.4200597401173258,105,0,0.1495866249847138,0.4180090351194396,-0.19594764084591845,-0.23605822925245093,-0.6929224682528725,-1.694359987430112,-0.025818131631157287,-0.3322529862248774,-0.9876039525916622
a134,9542.301818228494,0.22823370338335822,112,2,-0.4939452173963093,-1.824176930838089,1.1089444468036733,1.184368309410469,-0.8751684765333502,-0.6700350906414593,-0.4468086261850641,-0.9276786088638108,0.27284142070574013
a135,17912.676728470902,0.11609076820712953,32,0,-1.0612184420079946,1.88467399059119,0.34675125189359907,-0.262497673127973,0.8801603516534994,0.6625281563772334,-0.9603400655504968,-0.15630941600890974,1.378323446319874
a136,9618.128174873289,0.30353601179148204,32,0,1.8741449480971368,1.7068911050923703,0.4897041957849671,0.9094860371142472,-0.8824960926651365,1.610942290040356,0.2704886128694498,-0.8511980533489478,-1.27398425330951
a137,14673.683398247813,0.20768018544784997,19,1,-0.11495806580170453,0.0762094497619372,0.6184227484000304,1.1006750011428497,1.461438031382957,2.0133744416095336,1.447042726580428,0.49567180493277524,0.22975314194972715
a138,11132.321684422794,0.15716397915640232,48,1,-0.11530737290609788,0.14173535384029662,0.07953839572311158,1.5775485427699618,-0.6524581109907212,-0.5897032703009414,-0.321068202114952,-0.810698441074418,2.0645843478851025
a139,4979.915898253319,0.4285951480411594,87,1,0.38950942382944403,0.492278903386439,0.7993668483891703,1.039781932910717,-0.27946026062165064,0.10743319236413425,0.1650327155875691,-0.41992402580192995,1.0990696906896968
a140,3616.681086909248,0.06873332364367228,84,0,-1.0452437104654753,-1.5327597413938585,0.031296265266048666,0.09715224803975825,0.7332237511020132,-0.2529802635961498,-1.1276843648122492,-0.24442649594959362,1.3908682887632466
a141,4979.898655553351,0.298142394416779,92,0,-0.1716229487204403,1.998549445715401,0.09787785035508688,-1.978992098537006,-0.7775107258735784,-0.5928670713299918,0.42413310535458076,0.349755236552116,1.4604653431411108
a142,18934.314951214983,0.14623401597029723,14,0,-1.4876595964671109,-1.5251982118701706,0.40604758441364297,0.8905069895748382,0.3677658177970016,0.8312255611318522,-0.2832978707327777,0.15898328417510108,-0.22137248039258256
a143,16273.207483898903,0.2799186719302325,76,0,-0.5249761825310681,1.3619996153656506,-0.2208951269778415,0.78112687016623,-0.5684854557866571,0.3966611917705265,0.8996682071715618,0.5003916267567403,-0.13399556394577308
a144,12076.232567196466,0.09248804773425746,60,0,0.7880392901805584,1.0673791385057796,0.8739483090231831,0.006155762978944044,0.28529376639302717,1.8997464494542096,-1.5905890944095318,-0.9243879334362106,-1.3695178259993546
a145,6827.106850603039,0.21076657494756765,73,0,1.557664319933434,2.0777917825352143,0.46841567304989373,0.5662983982837889,-0.34955067052905037,0.40874491452748585,-1.8002638447264028,1.7010648301173077,0.7890622211110674
a146,10863.45797731525,0.1853219572614952,16,0,1.3707874073491622,-1.40603294636811,1.7187063012104637,0.6738292546937967,0.07255658736704682,0.606958417868682,-0.11593848584415192,-1.113376823658113,-1.1552556271527161
a147,18343.126683352166,0.3697553920945536,76,1,1.7469617830163653,-0.3838302190694887,-0.004025375126809743,-1.0871416434022363,-0.9792251085181813,1.1417300019404224,2.7256729947778826,0.6443776900223985,-0.8490439418740912
a148,16420.36937873197,0.1109815223233871,44,0,0.5851143761634431,-1.2520423773073996,1.2755469963027113,0.8960422875441222,2.8359243733060393,-1.6726611407127197,-0.149949993225918,-0.6457529513756257,-2.246587912085357
a149,14386.31268361854,0.20997154165095966,107,0,1.6454227438641102,0.6788250061346734,0.5895767921198417,-0.1225908400563944,-0.18204901485443992,1.0338321492550908,-1.818379837347612,0.6325248510171855,0.074694678303988
a150,17770.301772939543,0.22821615156303598,4,0,-0.6135615096664434,-0.5519026028456208,0.37952446164319475,0.12167363942280035,0.3382147458108552,0.7291106041841807,-2.541854266945033,-0.6853725779275748,0.7528675803307359
a151,7763.040302433948,0.09387044513651222,72,0,1.1446119181011538,1.185376913227879,-0.3537847274395684,-0.4243943830180938,0.2445415045197719,0.6321244029410809,-1.4359153242439293,-0.46698470271378917,0.8725744180061618
a152,6865.70092679017,0.13503827652397238,87,0,0.5191797008414901,0.11826194543066702,-0.8865470018333431,-1.3124586925691233,0.9702081562478505,-0.5918170761938739,0.9533883812555164,-0.03447039300673992,-0.5627211597258568
a153,13932.870110646927,0.17359705731323188,29,0,0.39721640937696545,-0.37351624543340467,-0.08625302766175823,-0.2806565500377241,-0.09098195266089598,2.1978403112777456,-1.1334761633943196,0.2810156026464287,-0.13342958475466546
a154,7913.981611405177,0.11240729236704063,8,0,0.9167665047951304,0.716394813322141,0.18392753976319062,1.5966587724426182,0.4185520207722716,0.2965345231875644,0.18077574577943695,-1.294265274844628,-1.3632892976167492
a155,17601.70143765921,0.26007873253920155,16,0,1.7419307257907874,-1.3618520558920493,-0.7091497824016711,-2.5969261101590853,-0.4086626237282127,0.4031602218444962,-0.8952149710753045,-1.0617990919893183,-1.4519749257956378
a156,15878.257656856418,0.14607350638386693,59,1,-0.06404490264709119,-0.2151621641092414,0.4599847743666062,2.3972179386792907,0.05852650777775261,1.800369887452637,-0.049662180659705846,-0.5573375003171268,-1.1539028553864503
a157,5995.142192058027,0.23869492276463458,79,0,-0.5658880995900153,-1.1513529785970957,-0.5125496484745443,-0.805373198643861,0.2164255851105461,-0.3685528433945645,0.3958907502951594,0.30160710017803183,0.28319721501171347
a158,12920.768736324631,0.705025544314994,67,1,1.1061767367571478,1.2084339756836318,-0.14128505630739002,0.8648567044597709,-1.398424518701847,-1.041313841496797,0.1347994452716485,-0.5935012769349525,-1.442133303957412
a159,13436.157393182952,0.2759831296555182,108,1,-0.5725004804834997,-0.9766353101557701,-0.05044012737658422,1.3971359818379,-1.3270653205683243,0.27307472473043254,0.3270080817416221,-0.764160491901915,-1.8892654054290274
a160,9708.090116967265,0.39761545261013265,103,0,-0.021007908433323435,0.14163190368160292,-0.21013661077612103,-0.5760130454601611,-0.7748304755192348,1.1074063172494353,1.4381834633377835,-0.9236293774639127,0.282730494485921
a161,16784.830037392538,0.5386807575747834,34,0,-0.7120722986367529,0.9750414118356608,-0.5747587522279753,0.9394802197909661,0.2296492416128838,-0.4876856311485452,0.7981123038537241,0.16278404509156275,0.8404170349895118
a162,14079.862346114192,0.42026884503839784,66,1,-0.6289748620466673,-0.08168724079497752,1.155236884790546,-0.002992538793402296,-0.18063167079221426,-0.7561080999535346,-1.242915712149329,0.8455727712843976,0.638771903430005
a163,7714.878691693252,0.26200787882111415,82,0,0.32065707586199244,0.8063463030549906,1.8093401625137957,-0.7707387314746842,0.7445537594843307,-0.35448709966655767,0.021329012267576164,0.6012386944948985,0.049964767691529376
a164,15510.044246663405,0.21913078199635883,84,0,-0.028001831496670692,-0.1365658707459216,0.13267779970537283,0.3257024266965682,-0.5129787292212226,-1.185839743207186,-0.7627906018554111,0.48252730061361065,-0.8449426120800775
a165,12337.258967738424,0.5339587856549095,72,0,-0.8589853886970675,-1.0973779836160258,0.023563196328644936,-0.28095217044763615,0.14508008034127254,0.1494397307266165,-1.146789490021891,-0.06082172178768065,-1.3254204950030422
a166,15523.200549792668,0.34114053986220494,61,0,-0.3638496093430656,0.6647595977038905,-1.5675367326037775,-1.2863281286199046,2.223781142754596,0.009042673141595046,-0.2765413616307807,-0.47554558272854297,0.6488897783707122
a167,14085.390573088378,0.12198875065643888,25,0,0.7992170179755842,1.2101586330182794,-0.26225926396050786,-1.2575217861580743,0.9721045018566096,2.0285454673160244,1.2076152335418178,1.9856293430605334,0.06709012229476892
a168,10576.193300820589,0.428534845482596,103,0,-0.5242826139960822,-0.6419401600043866,1.5867329015270466,2.118021957122152,-2.8060555608902535,-0.09225482281800787,-0.292279079913437,-0.016395504922532105,-0.35774744422793503
a169,14894.297403482582,0.1724955554111968,115,1,-0.8927949723862171,0.4078169338896905,-0.9314112398141006,-0.7054532697763439,-1.9559459366997134,0.41534044465546316,0.38051128929646905,-0.6678868090662498,-0.9321587225029944
a170,9085.98267588856,0.008492285463360777,51,0,0.6033063407019693,-1.1791512794940588,0.22874275879846875,0.09388898377506061,0.7374204770884102,1.6417215124067803,-0.24160693449105689,1.5110380145059,-0.11783715470300744
a171,14545.211279770136,0.054176823220533514,55,2,0.7737446200779993,0.34795371193368424,1.1964817866853192,-0.05456295936824862,-0.2488864099580614,0.7537930545614552,-0.9384979628737801,2.278776559430643,-1.1283087110374153
a172,15861.524347840386,0.2660966209244156,11,0,1.8141081384780071,-0.9067334962747099,2.2450756995588703,-0.4100544680678197,0.09434286321547877,-0.18790258080279912,0.8691005337367697,0.4255249922046771,-0.10720838081216878
a173,4956.439410654718,0.01869453051975353,67,1,1.5370780613483934,0.7549956338283753,-1.4647005251607628,-0.8552028251689988,1.2073327023659246,-0.2968691886683963,-0.25478455769304564,-0.7587592789692347,1.9438869177191551
a174,11612.989220477612,0.24578138542210592,94,0,0.1754763154490612,0.24972965622568344,0.2553094889964946,-2.012738095464268,-1.2380023969687788,-0.4665298099346111,-1.0158308704767145,1.5711016711759804,-0.5566482393092982
a175,9577.462410330365,0.1412009847953453,77,0,1.0161411330965109,-0.45348215095574146,0.8435072436515666,-1.0659627202662263,0.2806561913806929,0.032185207064129265,1.1720290059904521,-0.7442262627684855,0.5234838603152614
a176,11236.734737090024,0.20577982689424446,48,0,1.8500311562408625,-0.6797584895938703,0.056459286241622365,1.28667259337246,-1.2512743853571213,1.8202125232127961,-0.35424194923235064,0.7995739784066687,-0.02178119110730858
a177,14580.902369337451,0.4040653943512609,59,0,0.06707959415962574,-1.619296737569101,-0.5994079230724962,0.0579808883928141,0.6480088632349508,1.5034535340534363,-0.09742237430247126,0.435746257102564,1.5648797444448446
a178,12712.04827613569,0.5722006538142717,15,0,-0.8529740669826229,-0.6224335864326339,-0.37780459787492754,0.44281501681050406,1.9835998125195669,-1.1227527690592036,-0.7109324791405394,0.5037781969019042,-0.4064128103668188
a179,12454.394427866888,0.3052629887563314,99,0,0.5809304674608392,-0.975198366396384,0.9416597043376855,1.1746451719996858,0.153552469753174,0.6164040197166786,0.3935435321827328,-1.737585693881757,-0.00928601620218119
a180,8743.513434927332,0.3437815186046373,95,0,-1.3292984626363995,-0.5191835975740784,0.5512737785454306,1.172622494205526,-0.5716592868298525,-0.4063233893500925,0.6131691796219823,-0.5674987635436944,1.3474185067654436
a181,11359.668602370457,0.24305400618568515,70,1,-0.3359688190498061,2.461397746766514,0.6058054946229983,-0.18771506616596992,1.0757158970220397,-0.5057069779752151,-2.717088964278956,-0.07805407406784814,-2.638755715303629
a182,14341.617281485052,0.30215594993809675,8,0,0.5940372678712877,0.41284148516822367,-0.5359082729035081,0.6220171254679808,-1.571895516497453,0.5189983068023052,0.17087438213569217,0.07467865757074606,-0.315232414044422
a183,9383.276367766455,0.5216259285599525,69,0,-1.2586689408294802,0.022518651354709106,-0.8269509390713758,0.7195431467595894,-0.4308904699198956,-0.15482838315688605,1.0252481883066598,1.248582889725227,0.6296561421827095
a184,10198.76709691817,0.22337199324683896,93,0,1.927125244404419,0.5680927171210637,-0.38311515328365575,-0.013458469911791185,-0.1839669314979187,1.139115513336862,0.6622603518054254,0.15179152682012126,-0.4652878501256195
a185,8903.40592458163,0.2508297750352621,13,0,0.1764156870338385,-1.2940238508008242,0.009046745363213553,0.031560645719290806,-1.826683921669758,0.13830206249900495,-0.09692346202816883,1.7184215507322989,1.0688217159228608
a186,11646.41937149014,0.16287684048843928,47,0,-0.6643388603902027,0.1733886809525736,-1.7179423832546121,-0.5801008389137271,-0.9871922120896933,-1.7779705257050022,0.2911962176639945,0.04938194079563313,0.6465077439075584
a187,11732.830362213785,0.35777721262388956,73,0,0.9019774687243596,0.437610814082672,0.4601082551086383,0.5593429049833013,-0.257947164215,0.04322590034766301,-1.9080932863936053,1.5055539625224632,-0.7956195426801862
a188,14345.996325731245,0.23188636444075122,118,1,0.5396907086129006,-1.0337908158031528,0.8129755117937082,-1.905006339459943,-0.7414967759679463,0.2721145774609206,0.01499257880040592,0.9379223742206776,-0.25056371832796576
a189,11562.097254156828,0.391146607212008,39,0,1.0612495608431116,-0.4240227569251894,0.2583360747637837,-0.41864067922014847,0.6452008678682667,0.949861189864908,2.25273317378616,0.7785343495164534,-1.6861558426944636
a190,7473.212016926066,0.25197404916595195,21,0,0.45522536922202167,-0.4562893453838544,0.3244250375507769,-1.5806735874168834,0.3249776203923635,0.38353417773214055,1.0279145571239863,0.9159781087995269,-0.3232490122651912
a191,12233.548467354634,0.04516044394610077,98,0,-0.45393323488396303,-0.5428044885168445,-0.6649685076461529,-1.8435364685232538,2.4692318996785483,0.15472207327514248,1.454993661305433,-0.5838118612862907,0.5797667583452958
a192,12099.649814000886,0.4187405770602588,46,0,0.7972760439240347,0.015838219212954512,-1.1121960809055174,-1.2467567160835715,0.10315175435746746,1.9190543933692092,0.08909078882723467,-0.3277139865801785,-0.7251239050172282
a193,12235.540098511081,0.11932308032135515,55,0,-1.5752135423886153,-1.4435937886458536,0.020973158979702766,0.3773116072622014,-0.7424234666218048,-0.07197561189890264,-1.547137931084857,0.31284195410807,-0.6800840186185065
a194,13149.541182576055,0.0928340368071577,38,0,1.7967981482063162,0.567492030241344,-1.3557327255715865,0.40307736266711086,0.1299993161693692,0.1330128791601421,-0.042710716237348983,-0.48653151968193303,1.5652877657048612
a195,15375.24357295668,0.45617664526386853,90,0,0.9334525744294465,-1.6904730961768077,1.0047346726099164,-1.4546361283020597,0.4966993590699797,-0.6490603867844527,0.021436707357626768,1.4016409829679413,-0.5009314845032306
a196,17891.278120962328,0.2813714426696093,45,0,1.9610890217209613,-0.33050509386238014,0.5090274278447092,-1.3250121138692466,-0.013706574666473844,-0.9255925892543294,0.16078919608672998,0.5564352761542379,0.4041426967906814
a197,14708.051262121373,0.09221289634971552,81,0,-1.4437517134696443,0.022380516189098736,0.3302411443956926,0.9329627885458973,-0.15133485763071022,0.24632760536984608,0.3298178673423736,0.174736908655858,1.4014142928413695
a198,8855.583470735808,0.41096261732224815,104,0,2.4005491368003784,1.0314384840688402,-0.5175852061692581,0.87131424675472,-0.8837794578549081,1.9880223767921212,-2.0686604404025157,1.5311847352232268,0.7949615567806043
a199,10894.577069863244,0.1398646469464165,95,0,0.3998870187898676,0.4030355083745499,-2.1291991731488724,-0.5391950758965864,-0.7969971033841258,-0.9185415813842502,0.3472403805737002,1.538128357004929,-0.6331485470515915
a200,11330.520061209178,0.11317137100657802,93,0,-0.4431199354981134,0.12316303818574355,-0.3811412652670791,-2.3149517795071453,-0.7246770092542252,0.007568944367797714,0.8237392987217119,0.11766898930639641,-1.995925456565209
