application_id,score,decision,top_feature,shap,explanation,proposed_loan_option,proposed_consolidation_loan
APP_0147,0.999985400075971,approve,credit_score,2.5118527460810496,credit_score increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0148,0.9999736967376608,approve,DTI,2.6330562094783336,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0149,0.9940675125374557,deny,credit_score,5.507270259561149,credit_score increased approval likelihood most,,"{'consolidate_amount': 95088.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0150,0.9998698537746743,deny,DTI,2.7662201964495163,DTI increased approval likelihood most,,"{'consolidate_amount': 81438.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0151,0.9999735928212032,approve,DTI,2.7911747651362795,DTI increased approval likelihood most,"{'term_months': 12, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0152,0.00020111454627986066,deny,LTV,-4.330193194646023,LTV decreased approval likelihood most,,"{'consolidate_amount': 76248.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0153,0.9930136214025372,deny,credit_score,5.494405692044593,credit_score increased approval likelihood most,,"{'consolidate_amount': 128558.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0154,0.9999683059147084,approve,DTI,2.7893591528440393,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0155,0.9995555819297747,deny,credit_score,5.930207589801426,credit_score increased approval likelihood most,,"{'consolidate_amount': 52010.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0156,2.1903848004777283e-05,deny,income,-3.5953778254398547,income decreased approval likelihood most,,"{'consolidate_amount': 81408.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0157,4.763561346572028e-05,deny,DTI,-4.131112060095266,DTI decreased approval likelihood most,,"{'consolidate_amount': 132901.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0158,0.9999570496108809,approve,credit_score,2.517028079234658,credit_score increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0159,0.9997903679893567,deny,credit_score,6.380435295767376,credit_score increased approval likelihood most,,"{'consolidate_amount': 133154.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0160,0.9865113213908646,deny,credit_score,5.39696702600605,credit_score increased approval likelihood most,,"{'consolidate_amount': 65188.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0161,0.0001607351562768906,deny,LTV,-4.220575582739932,LTV decreased approval likelihood most,,"{'consolidate_amount': 79011.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0162,0.9999859130403679,approve,credit_score,2.365063869698151,credit_score increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0163,0.9998979446460355,approve,credit_score,1.9372098557049944,credit_score increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0164,0.9999069490764478,approve,DTI,1.6742314966614875,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0165,0.9999335674840766,approve,DTI,2.3778418416158624,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0166,0.9888126778970728,deny,DTI,-5.899476279375615,DTI decreased approval likelihood most,,"{'consolidate_amount': 85903.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0167,0.9999863859393615,approve,credit_score,2.6115895378184963,credit_score increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0168,0.9907811414430258,deny,DTI,-4.876600347927804,DTI decreased approval likelihood most,,"{'consolidate_amount': 69967.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0169,8.844081244312054e-05,deny,income,-5.054742143694364,income decreased approval likelihood most,,"{'consolidate_amount': 54010.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0170,0.9984229604148416,deny,DTI,-5.160426439508363,DTI decreased approval likelihood most,,"{'consolidate_amount': 75950.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0171,0.9999575432252437,approve,DTI,2.592688783897434,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0172,0.9998968196057323,deny,DTI,2.502978957805346,DTI increased approval likelihood most,,"{'consolidate_amount': 66243.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0173,0.9999596393854332,approve,DTI,2.5531965969109325,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0174,0.00039692108896398955,deny,DTI,-6.318470300542047,DTI decreased approval likelihood most,,"{'consolidate_amount': 91424.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0175,0.9998680788263934,deny,credit_score,2.5522159918952023,credit_score increased approval likelihood most,,"{'consolidate_amount': 70000.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0176,0.0002128934794163698,deny,LTV,-4.261809291367386,LTV decreased approval likelihood most,,"{'consolidate_amount': 94126.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0177,4.38137424639655e-05,deny,DTI,-7.119918146909641,DTI decreased approval likelihood most,,"{'consolidate_amount': 102862.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0178,0.9941051000339938,deny,DTI,-4.0388392655541905,DTI decreased approval likelihood most,,"{'consolidate_amount': 86200.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0179,0.9998883925823736,deny,DTI,2.710575573122232,DTI increased approval likelihood most,,"{'consolidate_amount': 69960.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0180,0.00015667018344408217,deny,LTV,-4.493904981721974,LTV decreased approval likelihood most,,"{'consolidate_amount': 110735.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0181,0.9997194162651762,deny,DTI,2.4031481664380943,DTI increased approval likelihood most,,"{'consolidate_amount': 111229.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0182,0.0003843323493038912,deny,DTI,-6.279895045081887,DTI decreased approval likelihood most,,"{'consolidate_amount': 83819.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0183,0.9999437746404256,approve,DTI,2.5728500072992704,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0184,0.9997181565380073,deny,DTI,2.4181897409737787,DTI increased approval likelihood most,,"{'consolidate_amount': 123448.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0185,0.999972833970219,approve,DTI,2.7341941685736635,DTI increased approval likelihood most,"{'term_months': 36, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0186,0.9999165113290492,approve,DTI,2.5857662222372606,DTI increased approval likelihood most,"{'term_months': 24, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0187,0.0035051070862586026,deny,DTI,-8.26792883707401,DTI decreased approval likelihood most,,"{'consolidate_amount': 54569.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0188,0.9999782225733407,approve,DTI,2.6593661128356527,DTI increased approval likelihood most,"{'term_months': 60, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0189,0.9956231880739123,deny,credit_score,5.518143344964577,credit_score increased approval likelihood most,,"{'consolidate_amount': 78975.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0190,0.999979606269345,approve,credit_score,2.5287237287951947,credit_score increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0191,0.00733120839546629,deny,DTI,-8.22462829972026,DTI decreased approval likelihood most,,"{'consolidate_amount': 102333.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0192,0.9999055765937052,approve,DTI,1.6719428340834055,DTI increased approval likelihood most,"{'term_months': 72, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0193,0.0001677337051513522,deny,LTV,-4.402915432479074,LTV decreased approval likelihood most,,"{'consolidate_amount': 108963.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0194,0.00017980304954349542,deny,LTV,-4.448257282034323,LTV decreased approval likelihood most,,"{'consolidate_amount': 90446.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0195,0.9997091099008237,deny,DTI,2.2683380475879056,DTI increased approval likelihood most,,"{'consolidate_amount': 82110.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0196,0.00019925552672501957,deny,LTV,-4.343946713180199,LTV decreased approval likelihood most,,"{'consolidate_amount': 103308.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0197,0.00014240063685731674,deny,LTV,-4.4187543635452835,LTV decreased approval likelihood most,,"{'consolidate_amount': 95335.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0198,3.9854626393842545e-05,deny,DTI,-4.040957687397902,DTI decreased approval likelihood most,,"{'consolidate_amount': 116753.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
APP_0199,0.9999822446929791,approve,DTI,2.6934422804053266,DTI increased approval likelihood most,"{'term_months': 48, 'apr_pct': 12.0, 'note': 'Standard offer'}",
APP_0200,0.015243139205143873,deny,DTI,-4.739141029543749,DTI decreased approval likelihood most,,"{'consolidate_amount': 133927.0, 'term_months': 60, 'apr_pct': 15.0, 'note': 'Consolidate existing + requested'}"
