application_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,current_loans,customer_type,DTI,LTV,CCR,ITI,CWI,currency_code,session_flagged,created_at,employment_years,debt_to_income,requested_amount,loan_term_months,score,decision,rule_reasons,top_feature,proposed_loan_option,proposed_consolidation_loan
APP_00113,29,108778.0,27,22239.0,12,125002.0,real_estate,0,651,23063.0,277440.0,4,bank,0.2120189744249737,0.1779091534535433,5.6208462610726375,0.0170369927728543,1.943375965132556,USD,False,:28:01,27,0.2120189744249737,22239.0,12,0.9880726310566343,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00114,33,111636.0,27,61752.0,72,22221.0,deposit,1,480,30867.0,27946.0,2,bank,0.2764968289798964,2.778992844606328,0.3598425961912107,0.0076827068925324,0.0,USD,False,:28:01,27,0.2764968289798964,61752.0,72,0.988307655962324,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00115,29,32528.0,22,14936.0,36,152246.0,car,0,614,9889.0,69711.0,2,non-bank,0.3040150024594102,0.098104383694809,10.19322442420928,0.0127548231947046,1.883117454888111,USD,False,:28:01,22,0.3040150024594102,14936.0,36,0.0001890334421624433,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00116,42,46617.0,6,68550.0,36,93793.0,car,0,702,7583.0,17395.0,4,bank,0.162665980221804,0.7308647766890841,1.3682421590080034,0.040847044353213,0.3083416872539942,USD,False,:28:01,6,0.162665980221804,68550.0,36,0.0034579059524047504,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00117,64,124295.0,28,99271.0,48,17878.0,real_estate,0,738,42188.0,146672.0,2,bank,0.3394183193209675,5.5526904575452765,0.1800928770738666,0.0166390106865942,0.0,USD,False,:28:01,28,0.3394183193209675,99271.0,48,0.9998106037074048,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00118,46,88411.0,16,9994.0,48,86534.0,real_estate,0,401,10778.0,183889.0,3,bank,0.1219079073870884,0.1154921764855419,8.658595157093389,0.0023550048447477,2.330037977046908,USD,False,:28:01,16,0.1219079073870884,9994.0,48,0.7350543415817364,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00119,52,40168.0,16,67374.0,12,91554.0,real_estate,0,796,25217.0,102995.0,2,bank,0.6277882891854056,0.7358935710072664,1.3588921542434564,0.1397754431271655,0.1335838627289018,USD,False,:28:01,16,0.6277882891854056,67374.0,12,8.670454300852076e-06,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 302604.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00120,42,148971.0,21,94824.0,72,24648.0,real_estate,0,391,13494.0,30753.0,2,bank,0.0905813883239013,3.84712755598816,0.2599341938749656,0.008840646837181,0.0,USD,False,:28:01,21,0.0905813883239013,94824.0,72,0.999984171932167,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00121,21,58123.0,23,85482.0,48,199248.0,land,0,312,11522.0,43684.0,2,bank,0.1982347779708515,0.4290231269573575,2.330876675791368,0.0306397639482282,1.067050633459294,USD,False,:28:01,23,0.1982347779708515,85482.0,48,0.008456876956383802,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00122,24,25500.0,28,42286.0,72,50694.0,deposit,0,324,29888.0,280682.0,3,bank,1.172078431372503,0.8341421075472278,1.198836494347983,0.0230315904136225,0.0,USD,False,:28:01,28,1.172078431372503,42286.0,72,2.3756526999113363e-07,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 358656.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00123,32,140520.0,17,14872.0,36,71486.0,deposit,0,410,40118.0,243715.0,3,non-bank,0.2854967264446322,0.208040735248857,4.806750941366003,0.0029398741182723,1.6975724615615817,USD,False,:28:01,17,0.2854967264446322,14872.0,36,0.9997659390556766,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00124,31,27072.0,18,92770.0,48,92664.0,car,0,780,22095.0,281702.0,2,bank,0.8161569148935869,1.0011439178105737,0.9988573892422012,0.0713914130205746,0.0,USD,False,:28:01,18,0.8161569148935869,92770.0,48,1.5035314831767921e-06,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 265140.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00125,57,94169.0,22,92525.0,36,167841.0,deposit,0,414,6936.0,163933.0,0,non-bank,0.0736548120931508,0.5512657813049222,1.814007025128324,0.0272928340411119,0.7540514906500081,USD,False,:28:01,22,0.0736548120931508,92525.0,36,0.735832365418021,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00126,58,149135.0,7,60002.0,72,150638.0,land,0,681,12223.0,168355.0,4,bank,0.0819592986220533,0.398319149218654,2.5105496483450134,0.005587964670262,1.3867460586328884,USD,False,:28:01,7,0.0819592986220533,60002.0,72,0.9999752125068558,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00127,58,97226.0,9,97994.0,60,156024.0,real_estate,1,530,8228.0,237939.0,4,bank,0.0846275687573274,0.6280700405065848,1.5921791130069023,0.016798318693622,0.5420644344042728,USD,False,:28:01,9,0.0846275687573274,97994.0,60,0.9222420363720956,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00128,49,98079.0,18,5438.0,72,53515.0,real_estate,0,321,44140.0,188825.0,0,non-bank,0.4500453715882049,0.1016163692422666,9.84093416697134,0.0007700708385763,1.4822107074738258,USD,False,:28:01,18,0.4500453715882049,5438.0,72,0.436012137937789,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00129,45,73521.0,1,63578.0,48,170323.0,land,0,544,15976.0,136567.0,1,non-bank,0.2172984589437002,0.3732790051842654,2.678961275913009,0.0180158276769773,1.3141255780309808,USD,False,:28:01,1,0.2172984589437002,63578.0,48,0.09709808598703226,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00130,49,40863.0,9,8661.0,60,167311.0,car,0,315,18696.0,94649.0,4,bank,0.4575288157991225,0.0517658731344618,19.31774621867921,0.0035325355455446,1.5431690691013005,USD,False,:28:01,9,0.4575288157991225,8661.0,60,0.00016854808191971637,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00131,38,96586.0,21,93890.0,36,97060.0,real_estate,1,561,3551.0,150797.0,1,non-bank,0.0367651626529721,0.9673397898207194,1.0337629140483433,0.0270024181090746,0.032521615021738,USD,False,:28:01,21,0.0367651626529721,93890.0,36,0.8436734119389312,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00132,50,137162.0,29,69639.0,36,112793.0,deposit,0,607,22301.0,28552.0,4,bank,0.1625887636517391,0.6174053354374773,1.6196815003087115,0.0141031529622848,0.518928251315683,USD,False,:28:01,29,0.1625887636517391,69639.0,36,0.9998317907689606,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00133,55,36387.0,15,91775.0,60,15130.0,land,0,586,45696.0,65810.0,3,bank,1.2558331272157297,6.065763384004886,0.1648597112503387,0.0420365331933877,0.0,USD,False,:28:01,15,1.2558331272157297,91775.0,60,3.349403763796237e-05,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 548352.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00134,54,135047.0,11,58453.0,12,154000.0,land,0,455,20485.0,223863.0,4,bank,0.1516879308685113,0.3795649350649326,2.6345953158947766,0.0360695412184452,1.3866469346193573,USD,False,:28:01,11,0.1516879308685113,58453.0,12,0.9996265793604693,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00135,48,76880.0,13,12909.0,60,192497.0,deposit,0,721,32562.0,261735.0,0,bank,0.423543184183137,0.0670607853628884,14.911844449607644,0.0027985171695683,1.6133975070611828,USD,False,:28:01,13,0.423543184183137,12909.0,60,0.04525438068064605,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00136,23,92025.0,20,7520.0,12,98730.0,deposit,1,628,9097.0,39517.0,2,non-bank,0.0988535723988035,0.0761673250278529,13.12898936170038,0.0068097437284915,2.497525544257223,USD,False,:28:01,20,0.0988535723988035,7520.0,12,0.8422512974731002,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00137,52,45675.0,16,36879.0,48,111776.0,deposit,2,440,7146.0,38102.0,2,bank,0.1564532019704399,0.3299366590323475,3.030884785379131,0.016821291734734,1.695689357250758,USD,False,:28:01,16,0.1564532019704399,36879.0,48,0.003045958826382347,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00138,37,102724.0,0,75628.0,36,103845.0,car,0,539,36581.0,34811.0,4,bank,0.3561095751723029,0.728277721604307,1.3731025546093858,0.0204507006903878,0.2402371623917512,USD,False,:28:01,0,0.3561095751723029,75628.0,36,0.9081368924061503,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00139,53,47794.0,16,19348.0,36,23867.0,deposit,1,359,3286.0,239557.0,1,bank,0.0687534000083678,0.8106590690073822,1.2335641926813503,0.0112450191327259,0.2175058603143851,USD,False,:28:01,16,0.0687534000083678,19348.0,36,0.0033098701358116357,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00140,44,59148.0,12,85953.0,36,126986.0,land,0,807,22422.0,100254.0,1,non-bank,0.3790829782917363,0.6768698911690999,1.4773888055099706,0.0403662563952622,0.2964188353141286,USD,False,:28:01,12,0.3790829782917363,85953.0,36,0.004913138279760365,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00141,59,115201.0,21,27750.0,36,146517.0,land,0,714,15835.0,104761.0,0,bank,0.1374554040329499,0.1893978173181256,5.279891891891702,0.0066912034905245,2.0975415964540387,USD,False,:28:01,21,0.1374554040329499,27750.0,36,0.9930910330972635,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00142,35,31314.0,26,52159.0,36,186170.0,deposit,1,458,812.0,13615.0,3,bank,0.0259308935300496,0.2801686630498991,3.5692785521194126,0.0462687970578916,2.103496401576164,USD,False,:28:01,26,0.0259308935300496,52159.0,36,0.0006613209982766598,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00143,61,80897.0,28,24292.0,36,186518.0,real_estate,0,671,26560.0,292053.0,4,bank,0.3283187262815638,0.1302394406974119,7.6781656512428915,0.008341196555608,1.7526056409072654,USD,False,:28:01,28,0.3283187262815638,24292.0,36,0.4549720499419666,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00144,58,99320.0,18,49246.0,48,102428.0,car,0,673,48200.0,135870.0,0,bank,0.4853000402738573,0.4807865036903924,2.0799252731185867,0.0103298261509459,0.5558374945813956,USD,False,:28:01,18,0.4853000402738573,49246.0,48,0.6851656547275143,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00145,35,41503.0,10,47956.0,60,192124.0,real_estate,0,635,3457.0,241259.0,1,bank,0.0832951834807102,0.2496096271158197,4.006255734423138,0.0192580456028076,2.063659407277902,USD,False,:28:01,10,0.0832951834807102,47956.0,60,0.001952971882336381,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00146,42,61844.0,13,5519.0,48,109502.0,car,2,329,40788.0,215227.0,1,non-bank,0.6595304314080483,0.0504009059195261,19.84091320891106,0.0018591806264838,0.969928781690661,USD,False,:28:01,13,0.6595304314080483,5519.0,48,0.0006435322876767215,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 489456.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00147,44,67937.0,5,58942.0,48,131272.0,car,0,783,26958.0,51114.0,4,bank,0.3968088081604958,0.449006642696078,2.227138542974412,0.0180749566997031,0.7401991602889428,USD,False,:28:01,5,0.3968088081604958,58942.0,48,0.05308414012713299,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00148,54,107952.0,28,79731.0,72,123583.0,deposit,0,825,36177.0,242391.0,2,bank,0.3351211649622023,0.6451615513460537,1.5499993728913275,0.0102580313471228,0.365682942319519,USD,False,:28:01,28,0.3351211649622023,79731.0,72,0.9629362237765293,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00149,51,147088.0,25,93946.0,72,199746.0,deposit,0,835,4827.0,169588.0,1,bank,0.0328170890895244,0.4703273156909252,2.1261788687117904,0.0088709177875654,1.0892209564465511,USD,False,:28:01,25,0.0328170890895244,93946.0,72,0.9999500897460606,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00150,58,129530.0,25,36418.0,12,149602.0,car,0,839,43454.0,185249.0,1,non-bank,0.3354744074731696,0.2434325744308215,4.107913669064636,0.0234295787314167,1.5082752502885708,USD,False,:28:01,25,0.3354744074731696,36418.0,12,0.9988110640225792,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00151,37,48720.0,9,88655.0,60,31040.0,car,0,810,570.0,68091.0,2,bank,0.0116995073891623,2.856153350515372,0.3501212565563098,0.0303280651335935,0.0,USD,False,:28:01,9,0.0116995073891623,88655.0,60,0.02061363827318347,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00152,43,27270.0,9,88482.0,24,21795.0,land,1,706,45340.0,255593.0,1,bank,1.6626329299596017,4.059738472126448,0.2463212856852213,0.1351943527629721,0.0,USD,False,:28:01,9,1.6626329299596017,88482.0,24,1.520718496442341e-08,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 544080.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00153,39,31489.0,25,98896.0,24,86697.0,deposit,1,331,32890.0,280183.0,0,non-bank,1.044491727269807,1.1407084443521558,0.8766481960847671,0.1308605121310566,0.0,USD,False,:28:01,25,1.044491727269807,98896.0,24,9.687715206018296e-08,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 394680.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00154,61,99464.0,16,40440.0,60,107011.0,deposit,1,555,16874.0,127885.0,4,bank,0.1696493203571124,0.3779050751791836,2.646167161226443,0.0067763210808811,1.366896021130208,USD,False,:28:01,16,0.1696493203571124,40440.0,60,0.949863924843441,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00155,34,44532.0,21,85834.0,12,136375.0,real_estate,1,434,355.0,36818.0,2,non-bank,0.0079717955627412,0.6293968835930294,1.5888226110864971,0.1606223240082885,0.584128637608215,USD,False,:28:01,21,0.0079717955627412,85834.0,12,0.0001463580320454804,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00156,46,53910.0,14,58682.0,72,100465.0,real_estate,0,420,30547.0,256143.0,1,bank,0.5666295677981716,0.5841039167869349,1.712024130056888,0.0151183041692903,0.308570204980896,USD,False,:28:01,14,0.5666295677981716,58682.0,72,0.00057585874433652,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 366564.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00157,26,130923.0,13,10535.0,60,106811.0,land,0,756,4371.0,267343.0,3,non-bank,0.0333860360670009,0.0986321633539607,10.138680588513513,0.0013411190801494,2.61382421262642,USD,False,:28:01,13,0.0333860360670009,10535.0,60,0.9995752212404942,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00158,58,134236.0,18,30682.0,72,184963.0,car,0,746,30440.0,156877.0,3,bank,0.2267648022885051,0.1658818250136504,6.028387979922885,0.0031745499633702,1.934908595850964,USD,False,:28:01,18,0.2267648022885051,30682.0,72,0.9996601191269864,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00159,37,129878.0,24,68844.0,60,72296.0,real_estate,0,587,38657.0,177953.0,0,bank,0.2976408629637021,0.9522518534911896,1.0501423508221333,0.0088344446325079,0.0352179382524248,USD,False,:28:01,24,0.2976408629637021,68844.0,60,0.9971033715932778,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00160,35,56708.0,10,20255.0,72,102753.0,real_estate,1,704,13364.0,74680.0,0,bank,0.2356633984622939,0.197123198349438,5.072969637126385,0.0049608422875173,1.84100437808116,USD,False,:28:01,10,0.2356633984622939,20255.0,72,0.0070314524902393575,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00161,46,102460.0,24,46299.0,12,115017.0,car,0,371,11936.0,29567.0,0,non-bank,0.1164942416552789,0.4025404940139249,2.484222121428055,0.03765615849774,1.3113187909443311,USD,False,:28:01,24,0.1164942416552789,46299.0,12,0.8790214000986114,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00162,42,101346.0,7,78616.0,72,97917.0,car,2,422,11097.0,283802.0,3,bank,0.1094961813983767,0.8028840752882461,1.2455098198839771,0.0107738725640253,0.2186274321108988,USD,False,:28:01,7,0.1094961813983767,78616.0,72,0.9067378157080079,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00163,58,48155.0,12,19227.0,12,193879.0,land,0,773,11241.0,150057.0,3,non-bank,0.2334337036652428,0.0991701009392451,10.083684402142294,0.0332727650268185,2.0716375180518485,USD,False,:28:01,12,0.2334337036652428,19227.0,12,0.004462128977594575,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00164,44,94192.0,27,52176.0,24,192742.0,real_estate,0,548,5695.0,89741.0,3,non-bank,0.0604616103278403,0.270703842442227,3.694073903710448,0.0230805163910883,2.055605212397771,USD,False,:28:01,27,0.0604616103278403,52176.0,24,0.9287023985028714,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00165,43,90657.0,28,25411.0,12,106519.0,land,0,600,12485.0,211037.0,3,bank,0.1377168889330097,0.2385583792562806,4.191846050922663,0.0233581889226076,1.969734748892357,USD,False,:28:01,28,0.1377168889330097,25411.0,12,0.8457500148935602,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00166,25,74520.0,27,55966.0,36,94510.0,land,0,554,32965.0,17598.0,2,bank,0.4423644659151846,0.5921701407258428,1.6887038559124885,0.0208616627894244,0.3840457425180479,USD,False,:28:01,27,0.4423644659151846,55966.0,36,0.05429697467245902,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00167,21,118957.0,9,27867.0,60,121082.0,car,0,411,15125.0,33182.0,2,bank,0.1271467841320802,0.2301498158272887,4.344995873254948,0.0039043519926717,2.015898626974984,USD,False,:28:01,9,0.1271467841320802,27867.0,60,0.9941215287227186,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00168,38,109702.0,25,96714.0,24,42729.0,real_estate,0,754,39045.0,80375.0,3,bank,0.355918761736337,2.263427648669469,0.441807804454366,0.0367336055845112,0.0,USD,False,:28:01,25,0.355918761736337,96714.0,24,0.9851583089740743,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00169,64,91581.0,28,12286.0,60,89788.0,land,0,717,40964.0,140688.0,1,bank,0.4472980203317233,0.1368334298569949,7.308155624287212,0.0022359077391953,1.431221616304546,USD,False,:28:01,28,0.4472980203317233,12286.0,60,0.5125052036877343,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00170,61,115721.0,29,96540.0,48,49647.0,land,1,676,38047.0,116339.0,4,bank,0.3287821570847095,1.9445283702942384,0.5142635177128598,0.0173801643604711,0.0,USD,False,:28:01,29,0.3287821570847095,96540.0,48,0.996219607777747,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00171,48,120388.0,0,80228.0,48,35657.0,car,0,494,26976.0,64330.0,4,non-bank,0.2240754892514185,2.2499929887538985,0.4444458293862436,0.0138835819735507,0.0,USD,False,:28:01,0,0.2240754892514185,80228.0,48,0.9979459161927027,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00172,48,95867.0,22,86286.0,72,26276.0,car,0,653,15813.0,111891.0,4,bank,0.1649472706979443,3.283833155731341,0.3045221704563857,0.0125008257966767,0.0,USD,False,:28:01,22,0.1649472706979443,86286.0,72,0.9707840683384102,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00173,38,58459.0,29,85893.0,36,120716.0,land,1,824,46494.0,106834.0,4,non-bank,0.7953266391830036,0.7115295404088877,1.4054230263234324,0.0408135046203382,0.0829792933502186,USD,False,:28:01,29,0.7953266391830036,85893.0,36,0.0015723289554776566,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 557928.0, ""note"": ""Reduce obligations to improve NDI.""}"
APP_00174,28,119802.0,22,22822.0,36,8109.0,car,0,657,10262.0,162153.0,1,bank,0.0856580023705774,2.8144037489206046,0.3553150468845695,0.0052916015127195,0.0,USD,False,:28:01,22,0.0856580023705774,22822.0,36,0.9983009413716254,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00175,21,114701.0,6,93453.0,72,132065.0,car,1,571,23225.0,173195.0,0,non-bank,0.2024829774805781,0.7076288191420839,1.4131702567065645,0.0113160158439359,0.329510312922219,USD,False,:28:01,6,0.2024829774805781,93453.0,72,0.9666756614479818,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
APP_00176,35,147927.0,22,61455.0,48,90933.0,car,1,448,22680.0,266106.0,2,non-bank,0.1533188667383226,0.6758272574312881,1.4796680497925072,0.0086550291696128,0.4061258879877617,USD,False,:28:01,22,0.1533188667383226,61455.0,48,0.9999003419268536,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",score,"{""type"": ""ndi_approved"", ""note"": ""NDI thresholds satisfied.""}",
