application_id,ai_decision,rule_reasons,customer_type,human_decision,human_rule_reasons
APP_0154,denied,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_0155,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0156,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0157,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0158,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0159,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0160,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0161,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0162,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0163,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0164,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0165,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_0166,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0167,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": false, ""ndi_ratio"": false}"
APP_0168,denied,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_0169,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0170,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0171,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0172,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_0173,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0174,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_0175,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0176,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0177,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0178,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0179,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0180,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0181,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0182,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0183,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0184,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0185,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0186,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0187,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0188,denied,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": false}",non-bank,denied,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_0189,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0190,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}",non-bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": false}"
APP_0191,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0192,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0193,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0194,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}",bank,denied,"{""model_threshold"": false, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0195,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0196,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0197,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0198,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0199,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}",non-bank,approved,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": true}"
APP_0200,denied,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": false}",bank,denied,"{""model_threshold"": true, ""ndi_value"": true, ""ndi_ratio"": false}"
