application_id,top_feature,explanation,rule_reasons
APP_0074,credit_score_vs_dti,Score=0.000 with DTI=0.87 and CS=369,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0075,credit_score_vs_dti,Score=1.000 with DTI=0.63 and CS=754,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0076,credit_score_vs_dti,Score=0.000 with DTI=0.14 and CS=350,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0077,credit_score_vs_dti,Score=0.000 with DTI=0.29 and CS=478,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0078,credit_score_vs_dti,Score=1.000 with DTI=0.32 and CS=667,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0079,credit_score_vs_dti,Score=0.000 with DTI=0.41 and CS=372,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0080,credit_score_vs_dti,Score=1.000 with DTI=0.77 and CS=660,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0081,credit_score_vs_dti,Score=1.000 with DTI=0.68 and CS=703,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0082,credit_score_vs_dti,Score=1.000 with DTI=0.45 and CS=664,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0083,credit_score_vs_dti,Score=0.000 with DTI=0.39 and CS=467,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0084,credit_score_vs_dti,Score=0.000 with DTI=0.21 and CS=310,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0085,credit_score_vs_dti,Score=1.000 with DTI=0.14 and CS=788,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0086,credit_score_vs_dti,Score=0.000 with DTI=0.12 and CS=479,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0087,credit_score_vs_dti,Score=1.000 with DTI=0.10 and CS=742,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0088,credit_score_vs_dti,Score=0.000 with DTI=0.37 and CS=408,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0089,credit_score_vs_dti,Score=0.000 with DTI=0.58 and CS=389,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0090,credit_score_vs_dti,Score=1.000 with DTI=0.52 and CS=727,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0091,credit_score_vs_dti,Score=1.000 with DTI=0.21 and CS=816,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0092,credit_score_vs_dti,Score=1.000 with DTI=0.34 and CS=773,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0093,credit_score_vs_dti,Score=1.000 with DTI=0.08 and CS=713,"{""max_dti_ok"": true, ""min_emp_years_ok"": false, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0094,credit_score_vs_dti,Score=0.000 with DTI=0.57 and CS=435,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0095,credit_score_vs_dti,Score=1.000 with DTI=0.34 and CS=802,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0096,credit_score_vs_dti,Score=1.000 with DTI=0.07 and CS=667,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0097,credit_score_vs_dti,Score=0.000 with DTI=0.20 and CS=394,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0098,credit_score_vs_dti,Score=0.000 with DTI=0.33 and CS=371,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0099,credit_score_vs_dti,Score=1.000 with DTI=0.77 and CS=779,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0100,credit_score_vs_dti,Score=0.000 with DTI=0.06 and CS=451,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0101,credit_score_vs_dti,Score=1.000 with DTI=0.18 and CS=721,"{""max_dti_ok"": true, ""min_emp_years_ok"": false, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0102,credit_score_vs_dti,Score=0.000 with DTI=0.14 and CS=376,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0103,credit_score_vs_dti,Score=0.000 with DTI=0.26 and CS=454,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0104,credit_score_vs_dti,Score=0.000 with DTI=0.49 and CS=455,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0105,credit_score_vs_dti,Score=0.000 with DTI=0.09 and CS=454,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0106,credit_score_vs_dti,Score=1.000 with DTI=0.03 and CS=671,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0107,credit_score_vs_dti,Score=1.000 with DTI=0.20 and CS=802,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0108,credit_score_vs_dti,Score=1.000 with DTI=0.02 and CS=800,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0109,credit_score_vs_dti,Score=1.000 with DTI=0.08 and CS=707,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0110,credit_score_vs_dti,Score=0.000 with DTI=0.00 and CS=411,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0111,credit_score_vs_dti,Score=1.000 with DTI=0.03 and CS=828,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0112,credit_score_vs_dti,Score=0.000 with DTI=0.65 and CS=598,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": false, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0113,credit_score_vs_dti,Score=0.000 with DTI=0.50 and CS=600,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0114,credit_score_vs_dti,Score=1.000 with DTI=0.39 and CS=685,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0115,credit_score_vs_dti,Score=1.000 with DTI=0.07 and CS=723,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0116,credit_score_vs_dti,Score=1.000 with DTI=0.04 and CS=824,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0117,credit_score_vs_dti,Score=0.040 with DTI=0.34 and CS=620,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0118,credit_score_vs_dti,Score=0.996 with DTI=0.25 and CS=635,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0119,credit_score_vs_dti,Score=1.000 with DTI=0.58 and CS=710,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0120,credit_score_vs_dti,Score=0.000 with DTI=0.65 and CS=440,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0121,credit_score_vs_dti,Score=0.000 with DTI=0.12 and CS=469,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0122,credit_score_vs_dti,Score=0.999 with DTI=0.20 and CS=644,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0123,credit_score_vs_dti,Score=0.000 with DTI=0.01 and CS=335,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0124,credit_score_vs_dti,Score=0.000 with DTI=0.05 and CS=476,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0125,credit_score_vs_dti,Score=1.000 with DTI=0.03 and CS=694,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0126,credit_score_vs_dti,Score=1.000 with DTI=0.94 and CS=836,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0127,credit_score_vs_dti,Score=0.000 with DTI=0.30 and CS=585,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0128,credit_score_vs_dti,Score=0.000 with DTI=0.68 and CS=519,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0129,credit_score_vs_dti,Score=0.000 with DTI=0.28 and CS=542,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0130,credit_score_vs_dti,Score=1.000 with DTI=0.61 and CS=676,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0131,credit_score_vs_dti,Score=0.000 with DTI=0.28 and CS=599,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0132,credit_score_vs_dti,Score=0.000 with DTI=1.04 and CS=312,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0133,credit_score_vs_dti,Score=0.000 with DTI=0.02 and CS=596,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0134,credit_score_vs_dti,Score=0.000 with DTI=0.17 and CS=520,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": false, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0135,credit_score_vs_dti,Score=1.000 with DTI=0.19 and CS=685,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0136,credit_score_vs_dti,Score=1.000 with DTI=0.62 and CS=781,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": false, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0137,credit_score_vs_dti,Score=1.000 with DTI=0.55 and CS=829,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0138,credit_score_vs_dti,Score=0.999 with DTI=0.79 and CS=635,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0139,credit_score_vs_dti,Score=0.000 with DTI=0.23 and CS=499,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0140,credit_score_vs_dti,Score=0.000 with DTI=0.41 and CS=544,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": false, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0141,credit_score_vs_dti,Score=0.000 with DTI=0.21 and CS=397,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0142,credit_score_vs_dti,Score=1.000 with DTI=0.38 and CS=814,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0143,credit_score_vs_dti,Score=1.000 with DTI=0.11 and CS=766,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0144,credit_score_vs_dti,Score=1.000 with DTI=0.23 and CS=769,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0145,credit_score_vs_dti,Score=0.000 with DTI=0.21 and CS=480,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0146,credit_score_vs_dti,Score=0.000 with DTI=0.51 and CS=477,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
